id,text,length,author
339,Windsor claims he's a better than 50% chance of contesting this year's election. Not sure why he'd bother - but would he be an independent or a Labor candidate ?,30,TheJediMaster
340,"Next she might start up on fiscal matters, where her own estimates were out by half a billion bucks each week, every week of RGR. The $106 billion woman according to Janet Albrechtsen.",33,TheJediMaster
341,"You're not going to get much innovation or progress with a nationalised health system. Having a strong private sector medical market raises the bar, and pushes down the cost to government.",31,TheJediMaster
342,There they go again - Labor and the Greens simply refuse to acknowledge our disastrous spending levels and dangerous deficit. Fiscal pygmies. Good thing they won't get a say in the changes. ,32,TheJediMaster
343,"And to think, with a pap smear required every 2 - 3 years, the impact of this will be less than fuel excise indexation, which was about 7 cents per day.",31,TheJediMaster
344,"I'd wouldn't be conflating issues like the Matildas with Mel. The Matildas get paid a pittance because they can't draw a crowd, which is the real barometer of popularity (and value) in sport. ",33,TheJediMaster
345,"Mel copped some stupid comments - it was cringe worthy to watch live. But unless the author here has spoken to her, it's just as disrespectful to describe what emotions she should be feeling. Almost as bad as the Gayle suggestion that Mel shouldn't be blushing.",46,TheJediMaster
346,"There's still an upbeat mood flowing from Paris amongst the climate change lobby. The last day deal was a solid achievement although there's plenty of skepticism on the real climate impacts. Either way, getting world leaders to all agree was a triumph in diplomacy by the French.  ",47,TheJediMaster
347,"If that's the case then Clements is going to make getting his next job rather trickier. The alleged incident was bad enough, not recognising the transgression even worse. Is he trying to make this a he said / she said ?",41,TheJediMaster
348,"Given Foley's missing in action, it won't even be good enough for Shorten to hide in the vegetable section of Woolies and pretend this is a state matter. The issue has been around for a while now and it's time for Bill to show voters whether he is a person of principal, or a mouse full of hot air.",59,TheJediMaster
349,"Turnbull has set the benchmark here forcing Briggs to stand aside. Let's now find out if Bill ""i want a report"" Shorten treats the matter with the same seriousness that Turnbull did.  ",32,TheJediMaster
350,"He might even find some frozen zingers in that aisle too Tim. After which, Bill might proceed to the kitchen accessories aisle to show journos his favourite type of GST-cutting knife. Or is that a RGR backstabbing knife ? ",39,TheJediMaster
351,"Did he happen to mention to any of them that his new carbon tax and renewable energy targets would send energy prices through the roof again, or is he saving that one for a rainy day when nobody might notice ?",41,TheJediMaster
352,"Most Aussies recognise that we need to fix the budget, but nobody's prepared to take a cut themselves of course. Shorten offers nothing by way of spending cuts, when it's at 25.9%.  ",32,TheJediMaster
353,"Worst of all - in Bill's first day back from holidays after the year of ideas, his first action was to head to Queanbeyan and complain about the GST. Wow.",30,TheJediMaster
354,"No Daisy, Kev was guaranteed an election thanks to the leadership rules. Bill could fall on his sword of course. Abbott - yep still reckon he would have beaten Shorten, but alas we'll never know.  ",35,TheJediMaster
355,Nope didn't say that - everyone's going to have to contribute to budget repair. But it's pretty stupid attacking the GST when the impact of an ETS / RET would likely have a worse effect on poorer Aussies.,38,TheJediMaster
356,"It's such a silly and transparent line Shorten runs - he wants to attack a potential GST rise but ignores the obvious comeback - his new carbon tax with its price, growth and jobs impacts.",35,TheJediMaster
357,"You'd have to ask Malcolm, I just said i'd love to see it. Bill struggles to string a structured sentence together much of the time, can't imagine Malcolm would be too worried whether he goes first or second.",38,TheJediMaster
358,"Credlin had quite a ball at the snow a few months ago, she even stayed in a nice house with a river view, quite apart from Abbott, and sans Brian. A little bit of insight for both yourself and Bernie.",40,TheJediMaster
359,As Malcolm pointed out - perhaps you weren't listening - the main benefit of the Cayman investments is no chance of conflicts of interest arising. The tax is paid here in Australia.  ,32,TheJediMaster
360,"Oh well, Bill's year of ideas has fallen pretty flat. He should probably try to hold the volume-11 scaremongering until the election campaign, but it looks like he's got no other option left.  ",33,TheJediMaster
361,"You couldn't really call it luck - Abbott's done well to make the seat his own. His best move now would be to retire, go out undefeated inhis seat at least.",31,TheJediMaster
362,"¡°WA Labor became aware of this following a query from The Australian. Having become aware of this omission, WA Labor has disclosed the donation to the AEC as an amendment to the 2012-13 disclosure.¡± ",34,TheJediMaster
363,"Flintoff is right - Gayle did make a pork chop of himself. But it was hardly a hanging offence, and certainly shouldn't exclude someone that exciting from being part of BBL6.  ",31,TheJediMaster
364,Ruddock shouldn't be pushed but Bishop should. Abbott made many mistakes but being loyal to her was his final downfall. Her helicopter exploits and treachery was a stain on the principles of the Libs.  ,34,TheJediMaster
365,"Yeah, that showed just how much she's lost it. My sister used to work for her and I've been in her APH office a couple of times but what an embarrassment she's become.",33,TheJediMaster
366,"Even as a Liberal supporter I'd have to say to Bishop and Jones, the damage you've both done to the party has been significant. There's no place for either of you. ",31,TheJediMaster
367,Channel 10 isn't exactly known for its vibrant and extensive political coverage. Having leftie hacks like Bongbongo running their political coverage never helped either. So there's every chance that the Bolt report has been close to their most successful political program. ,41,TheJediMaster
368,"The ABC on the other hand run wall-to-wall left wing partisan group think. That it costs we taxpayers a bunch of wasted dollars is disgraceful. Might be even better to put it into health or education, at least there might be a national benefit.",44,TheJediMaster
369,"Mal's made a pretty good start in many areas, although national security hasn't been one of those. Good move to head over to Iraq and show his face on the ground, meet the troops. ",34,TheJediMaster
370,"Has anyone heard Shorten actually say the words ""15 percent"" ? Since that December Newspoll he's been very reluctant to say the words. Although speaking through a lettuce seems to help.",31,TheJediMaster
371,"Surely by now he should have leapt out from behind a lettuce leaf to attack this proposal as harsh, unfair, cruel, impacting working Australians with Labor values (read: unions) and the disadvantaged.  ",32,TheJediMaster
372,"There's so much talk about the impact of ""concessions"" on the budget. Apparently these include the difference between the capital gains tax rate and top marginal income tax rate, the difference between the top tax rate and the superannuation tax rate of 15%.  ",43,TheJediMaster
373,"With 800,000 people taking $17 billion per year on the DSP, perhaps there's your starting point. The notion that one in about 14 working age people being unable to work due to a claimed disability is a joke.  ",38,TheJediMaster
374,"Possibly, although remember that Australians acknowledged in 2013 that Labor had left a fiscal disaster. People recognise the need for budget restraint and repair, but how best to do it is a bit trickier.",34,TheJediMaster
375,"If the government presented a case to the voters where either GST is increased by $30 billion a year, or welfare is reduced by $30 billion a year, wonder which way Australians would go.",34,TheJediMaster
376,"Whether the report was truth or not - i'll lean towards the not - it was such a blatant partisan attempt to have a go at the conservative government, that whatever words it contained were largely meaningless.  ",37,TheJediMaster
377,"Had she of course prepared the report in 2013, when the flow of asylum seekers was at its peak, it would have been treated as objective. Not real smart, an own goal.",32,TheJediMaster
378,"Nobody wants kids in detention Daisy. But if the choice is to separate them from their parents - often dad can't pass security checks - or keep them all together, what do you do ? ",35,TheJediMaster
379,"Possibly the worst thing that's happened to the asylum seekers over recent years was the Human Rights Commission's dreadful and political kids in detention report. By making such a blatant and partisan political issue of the detention facilities, Triggs polarised domestic opinions.  ",42,TheJediMaster
380,"She probably thought she was being smart and would force the government into a corner. Triggs didn't think that one through too well, and after the three different stories to the Senate committee, finished up with a fair bit of egg on face and a public firmly behind the government's policies. As a result, reports like this one are generally ignored for the most part. That the boats have stopped is the key.",73,TheJediMaster
381,"These people knew that Australia's border protection policies meant that they would probably never make it to the Australian mainland, yet they tried anyway. They knew the risks, yet they came - quite possibly after paying to fly into Indonesia, ditching their ID papers and jumping on a boat. So sadly their role is to be a deterrent to others.  ",60,TheJediMaster
382,"Harsh ? Yes. Ideal ? Not at all. But if it means that others won't drown on the way here, especially kids, then the policy makes sense. Most Australians agree.",30,TheJediMaster
383,"We all want the detention facilities to be emptied, but there is a process to go through. National security issues involved too of course. Labor left a disaster and Abbott fixed it up. Hopefully soon we'll never need to talk about Manus or Nauru again.",45,TheJediMaster
384,"People donate to all sorts of causes because they generally believe in them. Some of us hope that our contributions mean kids eat more food and live in shelter, but to be honest we'll never really know.",37,TheJediMaster
385,"Sure, and I'm not having a go at the workers. But it is a fine line between activism and aid provision. It would be pretty easy for SCA to get that instruction to the troops.",35,TheJediMaster
386,"No you are quite right, i'm not claiming any direct evidence. But there's plenty of examples of NGO's crossing the line from aid provider to activist, e.g. Oxfam. That's the point.",31,TheJediMaster
387,"Yes I read the words. Over the last 15 years I've donated thousands and thousands of dollars to StC, so feel I have the the right to comment. Had also done the same for Oxfam, until they started spending my contributions on bashing corporates and governments.  ",46,TheJediMaster
388,Lol - based on the carry on we hear from the enviro-lobby here in Australia a few people must be shocked that we rank inside the top 10% of countries for our environmental actions. Tony Abbott would be proud.,39,TheJediMaster
389,"Naysayers can cherry pick particular categories - top 8% overall is pretty good, far better than you'd expect based on all the talking down our environmental policies receive from people.",30,TheJediMaster
390,"The forest burns, so what does enviro-champion Bob ""the clown"" Brown do ? Why he goes and creates enough trouble close to the bush fires sufficient that the local police have to divert their precious resources to go and arrest him. ",41,TheJediMaster
391,"A most ignorant post. Whether it was the Chinese, Japanese, Spanish, Portugese, Indonesians, Indians, Dutch, Americans, Mexicans, Chileans - take your pick - Australia would have been colonised at some point along the way. It's always been the way of mankind. Reading articles like this one you would think that time should stand still.  ",54,TheJediMaster
392,"Beauty is in the eye of the beholder i guess, but Australia has become the best country on the planet according to most Australians. It is multicultural, plural and diverse.  ",30,TheJediMaster
393,"That Aboriginal people would begrudge that, some would call selfish. As for backwards and primitive - the world has not stood still over thousands of years. Time to join in ?",31,TheJediMaster
394,"Frankly it's just reality - Aboriginals were never going to be able to stop the march of human progress. Other races and cultures have developed, expanded and for better or worse, colonised. Every corner of the earth.  ",37,TheJediMaster
395,Aboriginals seem to think that they should be able to - right now - have and own the entire continent of Australia for themselves. Thousands of years of human development suggests they're dreaming.,33,TheJediMaster
396,"If the British hadn't landed in 1788, one suspects the Chinese or Japanese would have within the following century. We can only speculate on the status of the current Indigenous Australian under either scenario.",34,TheJediMaster
397,"Think about a satellite hundreds of kilometers above earth trying to measure temperatures. The satellite data has to be adjusted for humidity, rain, solar activity, atmospheric shifts, all sorts of things.  ",31,TheJediMaster
398,"Howard was perfectly within his rights to do so Daisy. Besides, being a Lodge resident has had no bearing on the quality of Prime Ministerships, so not sure why it's a big deal.",33,TheJediMaster
399,"When Gillard was booted out in June 2013, there was a huge party that night at the Lodge (right around Australia too, but we digress ....). Rumour has it that the wine cellar was emptied in the process, and Swannie's name kept popping up.  ",44,TheJediMaster
400,"But Johnny didn't live there, so he wasn't responsible. And that's despite voters telling him to live there on no less than four separate occasions, that his house was in good order. ",32,TheJediMaster
401,"No, the possums weren't a problem in those days. There was a brief storm in 2008 which some think did some damage, but Howard had left the Lodge in good shape to manage it. All the problems started well after that, and compounded quickly.",44,TheJediMaster
402,"The extent of the damage was significantly worse than expected and Australians paid a heavy price. The repairs were too much for a single Prime Minister to handle, so it has taken two PM's.",34,TheJediMaster
403,"The public system can live without private, but not the other way round. Either way, funding for the private system is independent of Medicare. The government manage and fund Medicare, but they also want people in private cover. They all coexist which benefits all of us.",46,TheJediMaster
404,"Private insurers are there to provide a service to consumers who are happy to pay money out of their own pocket to get a better service to protect themselves and their children. If you think that's bad, then capitalism clearly isn't your thing. It's pretty basic market driven stuff.  ",49,TheJediMaster
405,"Open your eyes a bit George. If you read a bit more about this issue, you'd learn that Sussan Ley has asked the insurers to justify their request for a rate rise by opening their books and walking through their projections.  ",41,TheJediMaster
406,"Medical providers are currently trying to drive down costs, which presumably then should be passed on to consumers, meaning insurance premiums could be kept lower. Frankly that's just good governance and good management. ",33,TheJediMaster
407,And what do we get from Shorten - the suggestion that higher rates are already locked in. Ley will ultimately make a decision - she's the arbiter - but Shorten suggesting it's locked in is yet another fabrication. And you seriously wonder why some of us are cynical ? C'mon George.,51,TheJediMaster
408,"We had the kids through private, and the difference was big. Stay for five days rather than kicked out after a day, sweated over all the small stuff, definitely worth paying the extra for.",34,TheJediMaster
409,"Public is hardly more efficient or effective. Private hospitals like private schools - provide a better service than the government, reduce pressure on public system, makes sense for government to fund them.  ",32,TheJediMaster
410,"Bongiorno, funny one. Did he happen to mention in his expert analysis that the ALP under Gillard had a conscience vote too, and it was defeated just three years ago ?",31,TheJediMaster
411,"Good to see Abbott happy to accept the will of the people. He was, after all, the PM who made the plebiscite central to the Coalition policy on SSM. Gay Australians may ironically owe Abbott a big debt of gratitude if and when SSM becomes law.",46,TheJediMaster
412,"Frankly most Australians are bored senseless by this issue. It might rank amongst some, but in the lead up to the election you'd hardly see it as any real vote changer.  ",31,TheJediMaster
413,"Besides, if it is going to change any votes, which way would they go anyway ? Under the Coalition policy we'd probably get SSM introduced much faster than under the ALP plan.",32,TheJediMaster
414,"It'd be great to see a conscience vote on SSM in parliament, even a secret one if that's an available option. Use one of the private members bills. Shouldn't that legalise it if successful ? ",35,TheJediMaster
415,"For the record in a plebiscite i would vote yes, mainly so we could move on. Gay people surely deserve to be as miserable as every other married couple. (sorry darling, joke!)",32,TheJediMaster
416,"In terms of the major issues facing us - the budget disaster, national security, getting growth and unemployment sorted, the upcoming election - gay marriage doesn't even rate to most Aussies.  ",31,TheJediMaster
417,"Just imagine if it started being taxed - it'd mean that whenever a family decided to sell their house and buy a new one (say they moved cities), they would lose a certain percentage of their home and would only be able to buy a cheaper one. In reality, they'd be poorer. What a stupid suggestion.",56,TheJediMaster
418,Turnbull and Morrison will need to do much better than drop spending 0.6% in four years - that's pathetically unambitious. They should be aiming for something that starts with 23. ,30,TheJediMaster
419,"Having said that. the battles lines for the election are taking shape. We've got a government that is at least committed to fixing the budget, and we've got an opposition that want to return us to the carnage of the RGR years. A return to Gonski, a return to the carbon tax. They'd probably even start the boats up again. Will Labor never learn ?",65,TheJediMaster
420,"A fistful of dollars ? The nation's budget certainly can't afford that. Next someone might ask - did the Treasurer fire five shots or all six ? Well in all that post-GFC excitement, Swannie fired the lot, reloaded with more borrowings, and emptied the chamber again. There's no bullets left for the next threat.  ",54,TheJediMaster
421,"It's good to see a bit of restraint being practiced by the government at least. In 2008, 65% of all DSP applicants were assessed as unable to work. These days it's around 35%, saving the budget $1.2 billion per year.",40,TheJediMaster
422,"Swan left a deficit of $48 billion. Since then it's gone down. Not by much, not by nearly enough i'll agree, but down. Pretty simple really. Perhaps you'd even like to fact check that one.",35,TheJediMaster
423,"Yeah sure, going from debt free to being $300 billion in debt in six short years in the middle of a mining boom was a most impressive effort wasn't it. Took us from wealthy to mediocre, that's some achievement.",39,TheJediMaster
424,"They might have started with Treasury number, but Swan and Wong took their own special ownership of them. How do you think they cumulatively missed their forecasts by about $140 million over six awful years ?",36,TheJediMaster
425,"I always love reading that ABC ""fact check"", which uses Swan numbers from mid 2013 and combines them with MYEFO numbers in 2013 - before a budget had been handed down - and claims a doubled deficit. Gold. ",38,TheJediMaster
426,"Give you a hint - Labor never once got within cooee of their forecasts, the only mob that want to believe them are the ABC, naturally ! Oh, and you.",30,TheJediMaster
427,"I criticised an increase in public education funding. As we all know, the private sector are far smarter about the use of resources and outcomes than public, which is why they get better education outcomes. ",35,TheJediMaster
428,"Fascinating analysis, but it ignores the simplest of stats - private schools appear far more regularly at the top of the MySchool rankings. It doesn't take a genius to work out why !",33,TheJediMaster
429,"My goodness you just made an argument rather than the standard insults. You'd have a point except the first comment refers to the public education system. The private system benefits from more money because they use it to provide better teachers, resources, programs and facilities.",45,TheJediMaster
430,"Think you've had a logic failure there, all I said was banks will fund it. Let's watch this space and see how it works out. One suspects you're going to be rather disappointed.",33,TheJediMaster
431,"If you're trying to say that Adani won't proceed, that's a bet i'm more than happy to take. You seriously think that banks won't touch an investment bringing energy to tens of millions for decades ?  ",36,TheJediMaster
432,¡°Our commitment today is simply this: the people smugglers will not prevail over our sovereignty. Our borders are secure. The line has to be drawn somewhere and it is drawn at our border.¡± ,33,TheJediMaster
433,"FD raised the past. The issue of kids is particularly confronting, but one of the reasons people struggle to see the parents as victims is they've country-shopped and chosen Australia (rather than the first safe haven). Plus they've ignored all the warnings.",42,TheJediMaster
434,* the jobs ?* the export revenue ?* the hundreds of millions of Indians who want to rise above poverty ?* the use of cleaner coal ahead of dirtier coal ?,31,TheJediMaster
435,"Haven't mobs like the ACF worked out that the scare mongering isn't working ? In fact, that sort of rubbish loses them sympathy and support. Perhaps they need some better lobbyists.",31,TheJediMaster
436,"As for solar - we all look forward to the day that solar under prices and coal, on it's own two feet mind you. But you need to realise that's some years away.",33,TheJediMaster
437,"That's a real stretch - Carmichael hardly represents all the earth's coal resources, which is the extension of your argument. No forests means a heap more CO2 and less oxygen to breath, bad idea.  ",34,TheJediMaster
438,Our coal is high efficiency and low emissions. Remember when Abbott said that our coal will actually reduce Indian emissions (and was laughed at of course by a few ignoramuses) ? This is what he was talking about: ,38,TheJediMaster
439,"¡°If you really are committed to Australia becoming a republic, then you want to be sure that the manner and the timing of the referendum is ... such that it is successful and that it unites rather than divides Australians,¡± Mr Turnbull said. ",43,TheJediMaster
440,"Maybe, but it's hardly a vote changer. The SSM lobby will try to make it a big issue, but economics, national security, health and education will be the main issues.",30,TheJediMaster
441,"Sure, ppm doesn't mean that much, but to suggest Shorten's had a win here is a real stretch. Most Aussies remember his January as being the guy who stalked shoppers in the vegetable aisle and wanted to know their lettuce preferences !",42,TheJediMaster
442,"Tim - looks like you might be getting slogans confused. The ""$80 billion health and education"" was a slogan that never appeared in any budget statement. And it was raised during the Abbott years, long after Howard and Costello had moved on.",42,TheJediMaster
443,"The analysis was refuted at the time, and strangely enough the only time we hear it these days is by the odd commenter - you won't hear it from the ALP or any politicians. Have you worked out why ?",40,TheJediMaster
444,"Yes, the MYEFO where Abbott had made no - zero - major changes to the budget. The ABC picked up Bowen's figures showing the Labor would deliver a surplus next year if they were still in government. Like i said, humorous. ",41,TheJediMaster
445,"Okay Daisy so you can't provide any details. That's okay, because in reality, none exist. But i'm sure you'll keep using the line. I'll just keep asking for an explanation, which can't be done. Find a new line maybe ?",40,TheJediMaster
446,"So are you suggesting universal healthcare is a right, but universal education isn't ? Why should the government not make a contribution to private school funding, but provide Medicare to the rich ? It's a very confusing position.",38,TheJediMaster
447,"I always laugh when someone uses the ""doubled the deficit"" line Daisy. Abbott inherited a deficit of $48 billion. It'd be great if you could talk us through how it's doubled (and that pathetic ABC analysis using Swan's numbers doesn't quite cut it). ",43,TheJediMaster
448,"Might i suggest you have a read of the budget as it stands. With spending sitting at 25.9%, it's a pretty ignorant suggestion that spending isn't the major cause of the deficit. ",32,TheJediMaster
449,Good decision Malcolm - revenue is a bit of an issue but spending is a whopping one. He might be wise to use the few months leading up to the budget to educate and convince Australians of the need for serious expenditure cuts.  ,43,TheJediMaster
450,There seems to be some sort of inbuilt mindset amongst the Premiers that education and health spending need to rise. Why can't we be smarter with what we spend already ? It's not as if there aren't a heap of inefficiencies in the systems at the moment.  ,47,TheJediMaster
451,"I know it's been condemned by a lot of people but if you look at the return per dollar investment, a lot of what's been achieved through the Direct Action plan is as economically effective as any other scheme it's ever come up with, including regulation or carbon pricing, Dr Finkel said. ",52,TheJediMaster
452,"That one's easy - removing the carbon tax reduced the input costs for those who rely on energy to run their businesses, which meant they made more money and paid more company tax.  ",33,TheJediMaster
453,"Not only that, they employed more people so they paid more income tax. Unemployment went up a full 1% during the period the carbon tax was in place. And it's come down almost half a percent since. Not all of that is due to the CT, but much of it is. ",51,TheJediMaster
454,"The government might have taken a short term revenue hit by ditching $6 billion a year in revenue, but they made it up in spades through growth over the medium term.  ",31,TheJediMaster
455,"Doubt it. For all his budgie smuggling, triathlon competing water activities, i don't think we ever saw him patrolling the Timor Sea or Christmas Island area on a Border Force frigate.",31,TheJediMaster
456,Marshall is being pragmatic at least - why do we need 350 people studying climate change observations ? The satellites and computers can do much of that. We'll still get the analysis and reports. And on the raw data hopefully.  ,40,TheJediMaster
457,"But the smugness and arrogance of the enviro-lobby, to polarise and dumb down the debate as they did, should never be forgotten. And it's not as if the models have proven them right.",33,TheJediMaster
458,"Great to see the Nats get a bit of airtime tonight. As a couple of speakers noted, it's a big change for them traditionally. Hopefully Barnaby and Malcolm can work well together.  ",32,TheJediMaster
459,"You're quite right, and yeah I got a bit fired up. We read plenty of deeply personal and insulting comments about higher profile government members in these pages. Politics is an emotive business, passion is understandable.  ",36,TheJediMaster
460,"A Minister who has been neither controversial nor vocal, who's delivered a number of trade successes and is bowing out graciously, shouldn't be subject to low grade attacks. Have a look below.",32,TheJediMaster
461,"The ALP did contribute Mary, as did the Howard government. Though it sounds like you haven't noticed that the Australian industries which will benefit include aged care, farming, legal as well as mining.",33,TheJediMaster
462,"There are times for a bit of humility. I can understand the hatred of Abbott, pathetic as it was, but someone like Robb shouldn't be subject to the same. Especially with his documented issues.",34,TheJediMaster
463,Honestly you progressive types are a miserable mob. A bloke who's served admirably for years retires and you carry on like a bunch of angry school kids. Primary school kids. ,30,TheJediMaster
464,"Good on you for honesty. Sure there's the corporate greed component, but greed also means growth, more jobs and competition, which balances the greed. And if people don't like price rises, they'll shop around.",34,TheJediMaster
465,"Not sure if Marr's captured the sentiment of the average Aussie here. Remember last election that western Sydney, outer Melbourne were all demanding action on asylum seekers. 50,000 came and the people were ropeable.  ",34,TheJediMaster
466,"He discusses kids with ""no prospect of release"". Well guess what - they can return home via the jumbo jet or A380 that many arrived in, any time their parents like. Stop using children as an emotive weapon - it's becoming counter productive. The 70% of Aussies that First Dog quoted last week that support strong borders are testament to that.  ",61,TheJediMaster
467,"David - nobody likes incarcerating people fleeing persecution. But we want controlled borders, and orderly migration program, no loss of life at sea and not to be dictated to by the people smugglers. ",33,TheJediMaster
468,"Both the Coalition and Labor now support the current policy. Labor learned the hard way, refusing to adopt the Howard strategy. To stop the boats, all sugar has to be off the table. Harsh it is. But the asylum seekers knew the risks, and many had country-shopped, reducing sympathy.  ",49,TheJediMaster
469,"You annunciated the dichotomy sadly but well - ""punish or we will be overwhelmed"". Well look at Europe. They're probably wishing right now that they'd gone for the former a year ago.",32,TheJediMaster
470,"Labor's sitting on 35% which can't get them over the line, and it's not as if there's a bunch of winning policies waiting there to drag voters over to the Labor cause. ",32,TheJediMaster
471,"As far as the models go it's well acknowledged that they haven't been too accurate - large warming discrepancies, expanding ice, climate sensitivity variances. And all that with adjusted data too.",31,TheJediMaster
472,"Why are people upset about this decision ? Surely if climate change is such a scary beast, then retasking CSIRO staff to plan adaption strategies - whatever that means - provides more value than collecting raw data. ",37,TheJediMaster
473,"Professor Watson, who served as chairman of the IPCC from 1997-2002, said: ""The mistakes all appear to have gone in the direction of making it seem like climate change is more serious by overstating the impact. That is worrying. The IPCC needs to look at this trend in the errors and ask why it happened."" ",55,TheJediMaster
474,"As for Windsor, if he had any guts he'd front up this year and cop his medicine, but it doesn't look like happening. Maybe Tim D can fire him up.",30,TheJediMaster
475,"And as for the Tony Windsor references, well at least Barnaby stands for something and has been true to his electorate. The people of New England would love Windsor to stand this election, just to give him the thank you present he gutlessly denied them in 2013.",47,TheJediMaster
476,"The debt and deficit disaster remains quite real. Since Labor gave us record deficits and hundreds of billions in debt, not a single cent which has been repaid. Dunno about you, but i'd definitely call it a disaster when we're going to be asking our kids to pay for our lifestyle.",51,TheJediMaster
477,The problem is fairly simple - Labor are telling us they'll make a few a few more bucks tinkering with NG policy. What they won't dare say is that they'll spend tens of billions on other programs.  ,37,TheJediMaster
478,"Think this one takes Bill's ""idea"" count to about three, or four. And here's the problem - most of them are completely unfunded, not even so much as costed. Here's a link to a couple of the Labor ""ideas"": ",39,TheJediMaster
479,"Last time we were told about a ""temporary deficit"", the nation suddenly had $300 billion in debt, and permanent deficits. Australians won't be hoodwinked again by these fiscal flops - when we hear words like ""big bold policy reform"" from Labor, most of us know that just means more debt.",50,TheJediMaster
480,And as a result we've had record deficits - about ten year's worth - ever since. If that's an example of good fiscal management i'd hate to see a bad one.,31,TheJediMaster
481,"Actually it was Labor Daisy. Handed a $19 billion surplus in 2007-08, within two short years Labor had turned this into a $54 billion dollar deficit, and spending of over 26%.  ",31,TheJediMaster
482,"I can't recall a single plan there, certainly nothing to address the structural issues in the budget. Although of course there'll be plenty of new spending, e.g. the worthless Gonski program.",31,TheJediMaster
483,"If Bowen reckons that Labor have funded policies to take to the election, he mustn't have talked to Bill about the 50% renewable energy target, which has not even been costed let alone funded. Ditto the next version of the carbon tax. According to some estimates, the RET would cost $600 billion over ten years, which rather negates a saving of $32 billion over the same period on the negative gearing numbers.  ",72,TheJediMaster
484,"He was speaking metaphorically of course, but about 14 days later the ALP did knife Gillard and reinstall that messiah, Kevvie. And that was the end of Australia's worst PM in decades, what an embarrassment.",35,TheJediMaster
485,"Either way, the small dent that they'll fill kin the budget won't even pay for half of their proposed spending increases. where's the rest of the money coming from ?",30,TheJediMaster
486,"In some regards yes, but causes like SSM and climate change would hardly be his cup of tea. Not to mention the influence of unions, and how The Age has been a friend of the CFMEU.",36,TheJediMaster
487,"Well you might be nostalgic Gay, but spare a thought for David Syme who'd be turning in his grave at the thought of left-leaning progressive fest that The Age has become.",31,TheJediMaster
488,"There's every chance that by this time next year Dio will be an independent. Palmer will lose Fairfax, then may well lose party status if he can't muster up 500 signatures. Then we might get to see the real Dio. ",40,TheJediMaster
489,"They've had their chance to show the people they are worthy of their votes - and in some cases they've been spectacular failures. Lambie, Lazarus, Muir, Wang - here's looking at you.  ",32,TheJediMaster
490,"Wong and Conroy have never been the sharpest knives in the drawer (think budget deficits, media and free speech crackdowns). Looks like a divided ALP has fallen over on the wrong side of the fence on this one. Again.",39,TheJediMaster
491,"That is not the business of doctors. But if you want it to be, then extend it to telling the government to stop the drownings at sea. That saves far more lives.",32,TheJediMaster
492,"It'd be nice though is Tony Windsor made his mind up - either he opposes mining, or he loves it. Selling his farming land to miners made him financially rich, something he doesn't seem to declare much. Mind you, selling out his constituents made him somewhat less rich, in a people sense.",52,TheJediMaster
493,"The government should really ditch any talk of revenue matters. Spending remains the most significant and disastrous structural legacy of the party of fiscal carnage, and spending is where the repair needs to start. ",34,TheJediMaster
494,"Back in the day the law was put into the relevant Act, one suspects there wasn't any real demand for marriage between people of the same sex. T'was rather hidden away for the most part.",35,TheJediMaster
495,"Well it's a pretty pathetic argument you put there, the most stupid of which being that it's the ""Tories"" whodunnit. The last time there was a SSM vote it was Labor who ensured it was defeated.",36,TheJediMaster
496,Actually budgie you've shown that you know nothing of anything too much legal - free speech is one thing but the right to free speech doesn't include inciting violence. Which your post did.  ,33,TheJediMaster
497,1. Marriage is a legal issue. The government makes laws. They are subject to the will of the people given the government's role is broadly to support the will of the people (doesn't always work that way of course). ,39,TheJediMaster
498,"Fast forward to today, whilst nominally the majority favour SSM, it's not really a conviction issue. There's a fair chance that SSM will be defeated at a plebiscite, which is presumably that's the main reason that gay lobby aren't too keen on it. Why else wouldn't they support the will of the people being tested ?",56,TheJediMaster
499,"On some of those marginal issues like SSM, border protection, climate change and the republic, left-leaning voters might have expected some immediate change in government position. Perhaps they thought we'd immediately change from having a Prime Minister to a President.  ",40,TheJediMaster
500,"For we on the centre-right, it's very pleasing that Turnbull hasn't caved into the pressure of small minorities and flipped the national policies. As he's said several times, he's running an inclusive, Cabinet government. Let's hope it continues.",38,TheJediMaster
501,"You really are a dill. But I'll give you another one you'll also love - when Whitlam gave his dismissal speech on the steps of OPH, I was standing about 5m away. Knock yourself out ! Adios.",37,TheJediMaster
502,"Not a long bow at all - once Windsor started seeing the polls in the lead up to September 2013, he scurried away like a rat down a drainpipe. He'll do the same this year - talk it up a bit then run away.  ",44,TheJediMaster
503,And look at the poll numbers today - barely 15% would vote Labor / Green - yet that's who Windsor (and his equally disgraceful mate Oakshott) supported in 2010. Astonishing.,30,TheJediMaster
504,"Hardly - the bloke was too cowardly to face voters in 2013. Given Windsor turned his back on them by supporting the failed Gillard government, no doubt there's many looking to give him their own personal verdict at the ballot box.",41,TheJediMaster
505,"20 years since Howard, almost makes you want to cry. Reminds us of prosperity, surpluses, national pride, the Sydney Olympics and common sense government. It sure came to a screeching halt in 2007.",33,TheJediMaster
506,"Howard had plenty to say this morning, including noting how out of touch a certain LOTO is with middle Australia, using the safe schools issue as a prime example. It's hard to argue.",33,TheJediMaster
