id,text,length,author
659,"There is only one island that its use is coming to an end, does not have a natural population, and is not near other land masses, and that is Christmas Island.  ",33,InfinityAndBeyond
660,"The guano on Christmas Island has nearly all been mined, the detention coming to the end of its days, and it is hundreds of kilometres from any other land mass. It is the ideal location.",35,InfinityAndBeyond
661,The same for getting medical tests done. Already there are restrictions on how often you can get certain tests. This will be able to be tightened and enforced.  ,30,InfinityAndBeyond
662,"How come many people on here think keeping all your very personal medical records centrally located and accessible to many people and organisations is a good idea, but ISP data retention laws are a bad idea?",36,InfinityAndBeyond
663,"Confirmation bias, also known as Observational selection or The enumeration of favorable circumstances is the tendency for people to (consciously or unconsciously) seek out information that conforms to their pre-existing view points, and subsequently ignore information that goes against them, both positive and negative. It is a type of cognitive bias and a form of selection bias toward confirmation of the hypothesis under study. Avoiding confirmation bias is an important part of rationalism and in science in general. This is achieved by setting up problems so that you must find ways of disproving your hypothesis",95,InfinityAndBeyond
664,"16% is way too high. 1 in 7 people? No way. It is a skewed survey because the respondents would all have very high IT interest, literacy, and experience and be more likely to spoof their IP than the general public.  ",43,InfinityAndBeyond
665,No where in the UN Convention do we have to give them a first world lifestyle. In fact it only says safety. The moral position would be to give them safety with a similar lifestyle to which they had. That would not preclude 3rd world countries.  ,48,InfinityAndBeyond
666,"Australia is not equipped to handle large numbers of refugees, that was Abbotts point about the country weakening itself. I don't want Australia weakened. What right do we have to weaken the country our children and grandchildren are to inherit, to give away their inheritance?",45,InfinityAndBeyond
667,"The migrants will age too and become older Australians in need of more migration to dilute their proportion of the population, who in turn will age and need even more migrants, ad infinitum.",33,InfinityAndBeyond
668,"once refugees arrive in Europe and in Australia, they have crossed a number of borders and ¡°however desperate, almost by definition, they are economic migrants¡±. 
¡°Of course the overwhelming majority of Muslims don¡¯t support terrorism but many still think that death should be the punishment for apostasy¡±.
Very true. No good promising what you numerically can never deliver. 
You would think that Merkel with her physicist background would be good enough at maths to work out that Germany cannot take the 70 million people that are presently looking for a new country.
In such a situation, you would have a personal choice.
The rest of the opponents were sitting at home enjoying the day, and waiting for voting day to kick Merkel out. It is only voting day that matters.
SHY claimed her family holiday in the Mediterranean.
Those in Europe would be trying to work out how to stop their migrant problem, which is really the problem of how to get around the hardliners on the far left.
You need criteria? The race that close that there is no clear winner?
The US is so bad, that half the world want to move there, and the other half want to be like them.
So which country is better?  
I suppose you will name a country that hasn't done anything?
The lefties take any opportunity they can to criticise the west, and their favourite whipping boy is the USA.
Wembley WW2 live bomb posed 'risk to life' 
Yes
Well said
I believe he was bashed, got a brain injury and his pants stolen.
Similar level of concern as when I visited London with all its UXO's. 
I am sure there are far more UXOs in London.
Many were heading there.
There are UXO everywhere across the South Pacific and Northern Australia. 
Construction in NT routinely finds UXO. 
How many UXO are still in Darwin Harbour waiting for an anchor to be dropped on it?
Quick. Evacuate Darwin. UXO are there too.
Why is a Lego swat vehicle a political statement?
Exactly. Lego does not want to be involved with political activities. 
It just wants to make fun and educational toys for little kiddies. 
Don't spoil the kiddies toys!
Print money!! The solution to everything financial. 
Talk about voodoo economics. Have you considered what it would do to the exchange rate??
Australia has all but removed import duties which was a valuable source of revenue for the government.  
No wonder there are budget shortfalls.
Ah, but that is where you are wrong I am sorry to say. 
If you read below, you will see that ellipses are 'typically' three periods. But typical falls a long way short of your criticism that s/he should 'only use three stops'. Clearly, four periods meets the definition.
I think he has plucked a break in the middle his mono brow.
Old enough to gamble at the casino and drink at the pub?
There are far more 16 year olds who want to drink at the pub and go to the casino than wanting to vote. 
So if people are responsible enough to vote at 16 yo, they are responsible enough to drink and gamble. 
Reduce the drinking and gambling age to 16 yo.
There are far more 16 year olds who want to drink at the pub and go to the casino than wanting to vote. 
So if people are responsible enough to vote at 16 yo, they are responsible enough to drink and gamble. 
Reduce the drinking and gambling age to 16 yo.
So what should happen to those with failed ASIO clearances?
Hypocrisy. You sledged a whole profession. You sledged customs officers.
Why do you think you can sledge and not be sledged back?  
Gillard thought that way too. 
I would never sledge anyone that did not sledge me first.
Yes I failed the test. Had to become a nurse instead.
There are at least 20 reasons for people to get an ASIO clearance in Australia besides defence force or joining ASIO.  
The first that should spring to mind is applying to be a customs officer at the airport.  
And no I am not one.
If you notice, I said the hard left, I didn't say the ALP.
All that proves is that the ALP s not left enough for you.
Lefties do. They want to take money off what they call 'rich people', and 'big business' and spend it on their wish list of things they want. 
They feel entitled to the money, even though it is not theirs.
Umm no.
You forgot the rest:- 
Then Obama rang him, they had a long chat, and he decided to continue in Syria.
What about Gillard taking the PM jet to a friends wedding in Byron Bay?? 
Is that ok because she is ALP?
No they are not. They are only entitled to protest for 'protected actions' and I don't believe they applied to Fair Work Commission for this action to be protected, so this protest was not protected so they should be docked half a days pay. That is the law.
The far left are going hard while at least there are still some children left in detention.  
Before long they wont have enough kids for a footy match.
You forgot:- 
anyone thinking they are entitled to other people's money are lefties
Ummm I said a clearance not an investigation. You should brush up on the difference.
Yes I have. 3 times.
Define children? Like the 15 yo Parramatta terrorist you mean? 
But clearly I was talking about their parent's ASIO clearancse, so I don't know if you are dumb or deceptive. Which is it?.
I don't want their parents who have failed ASIO clearances wandering around the streets of Australia, plotting the next terrorist attack. That is why we have ASIO clearances. Releasing their parents is not an option. 
So then there is the difficult decision of what to do with the children. Until a solution is found, unfortunately they need to stay in detention or go and live with relatives in Australia or their home country. But their parents are not to be released into Australia.
Ummm isn't 'community detention' being released??????? 
Sure they cant go on a world cruise at a whim, but they are not by any sense of the word in detention. 
So in detention is 93 now. Thanks for the latest update.
It has been in the media often enough. Please keep up.
And failed ASIO clearances?
What about failed ASIO clearances?
There were 2,000 kids in detention under Gillard 
Today there are about 104 kids. 
Do people understand why there are still kids in detention? 
For many it is because their parents have failed an ASIO security clearance and you cant release the kids into the community without their parents.
Presently there are about 104 kids in detention. 
Where were you when Gillard had 2,000 kids in detention????
The other shares information with the intent purpose of inciting harm against them. 
 
Great. When are anonymous going to reveal their identities? By your statement, they should not have done it either. 
They sit somewhere between vigilantes and terrorists.
So you don't believe in having laws and a legal system? 
So if I think you are a bad person, is that all that is needed to justify me harming you?
You mean the end justifies the means? 
So they decide what is right, sit in judgement, and then execute the person.
Here is some infinite judgement for you of very measurable effect:- 
When you say 'Unanimous' don't you mean 'Anonymous'????
Ummm these are both secret groups carrying out illegal activities that directly or indirectly result in people being harmed. 
They are both as bad as each other. There is no difference between them.
They have money. They can pay hackers. 
Hacker Required Top pay rates - Immediate startApply KKK
AND illegal. 
Anonymous believe two wrongs make a right. 
They are wrong.
Now we need another activist group to hack into Anonymous and reveal their names to the world. 
Good for the goose, good for the gander. 
I am sure the KKK will be very interested in the identities of Anonymous.
There is. It is called being responsible for a sustainable world. Did your religious texts tell you to go and breed as much as you could?
A one child policy is a bit harsh and is for reducing the population, not merely preventing further growth.
That only works in western cultures.  
In non-western cultures the birth rate does not change with prosperity and education. 
Show me a non-western culture whare it has worked? 
And there is the underlying fallacy of your premise. That prosperity can be delivered to everyone. Yep that will be achieved straight after world peace.
Well said.  
There is no human right to populate unsustainably.
All countries should introduce a 2 child policy.  
It is the responsible thing to do for the planet, and for climate change.  
It is irresponsible to increase the worlds population.
It effectively was a 2 child policy now anyway, because if both parents were single children, then they are allowed have 2 children. 
It was a rule brought in many years ago to overcome the 4-2-1 problem of 4 grandparents but only 1 grandchild to share. 
You don't hear much about the 4-2-1 rule, because bleeding hearts don't want you to know about it because it waters down their argument against the 1 child policy.
Everyone in the world should have to learn Esperanto. That was the idea.
The guardian actually
Why shouldn't companies be footing the training bill themselves?  
It will be tax deductible to them so the taxpayer is still chipping in.
His mother-in-law will find him a job.
It is an easy fix Bill, just get rid of 457 visas. Companies will then train what they need. 
It is a ridiculous argument that Australia needs 457 visas. How could Australia not be capable of training what it needs? 
For example, the biggest category of 457 visa is for caf¨¦ manager.  
Who is stupid enough to believe Australia cant train enough caf¨¦ managers????
You need to brush up on your understanding of the Australian electoral system. People don't 'vote' for the PM, they vote for their local member.
In fact the Socialist Alternative could become a bigger organisation than the Greens, and if enough of them can avoid criminal charges for their violence at protests, they might be able to put some people into the Senate.
The party room did. 
And if your local member was in the party room, he represented you in voting for MT. 
Of course if your electorate was silly enough to elect someone to the losing side of government, you miss out.
Turnbull is tops. More and more Australians are getting behind him.  
The next election will be a landslide, you know that, that is why you are starting to panic.
It is all good with Turnbull. Just go with it. 
You are so negative. You are in a very small minority. Malcolm is the man.
Bill Shorten has my vote for leader of the ALP. 
He needs to be given the opportunity to lead the party to an election.  
He cant be replaced now, that would not be fair. And the ALP motto for the 2016 election is a Fairer Australia"".",1830,InfinityAndBeyond
669,"Maybe you would like to explain the scientific facts to David Suzuki, so he doesn't fly first class everywhere around the world on a continuous basis, clocking up more air miles than a flight crew, when he could video conference instead. ",42,InfinityAndBeyond
670,"But if global warming is a serious as they claim, they would not be agreeing to China and India being allowed to hugely increase their emissions up until 2030. ",30,InfinityAndBeyond
671,"The earth has not heated by the amount the alarmists predicted, and seas have not risen by the amount they predicted. While there is global warming, it is much less than the alarmists predictions and they should recalibrate their models to match reality. But if there was less alarmism there would be less scientist funding. Has a lot in common with the Y2K scare which turned out to be a fizzer.",71,InfinityAndBeyond
672,"Why should we spend our hard earned on mitigation when these people are flitting around the globe in first class, and each of them has a carbon footprint the size of a small town. When their carbon footprint is less than mine (sans BS credits), I will listen to them.",50,InfinityAndBeyond
673,"So there needs to be an analysis of where to spend the money. There is benefit in some spent on mitigation, but not too much as you quickly hit diminishing returns and adaptation more cost effective. ",37,InfinityAndBeyond
674,It works like this. You pay a villager in PNG not to cut down some trees. You call it a carbon offset so you can justify your guilt to yourself when you fly to Paris. But the villager goes ahead and cuts down some other trees instead.,47,InfinityAndBeyond
675,But every city has to take its share of an increasing population. You can't expect some cities to take all the burden and others to be let off Scot free. (No pun),32,InfinityAndBeyond
676,"The difference between USA and Australian NOx limits is about half, half of a small number. Many cars into Australia already meet the lower number, it depends where the engine is in the design life cycle.",36,InfinityAndBeyond
677,I also understand that a number of imports are providing cars with engines that do not meet the very latest euro standards but supply the cars at reduced cost and better fuel economy.  ,35,InfinityAndBeyond
678,The bit you are missing is that tougher emission standards add to the price of the car and increase fuel consumption. That is why VW cheated the test.  ,30,InfinityAndBeyond
679,"So here you are, still upset of what happened 40 years ago, and unable to understand the people did not want it in 1975, they did not want it in subsequent Labor governments, and they don't want it today, and that is why we don't have it. It was a failed experiment to turn Australia into something that Australia isnt, was nearly half a century ago, and it is time you and the other far left to moved on.",79,InfinityAndBeyond
680,"You probably think the celebrating of Thatcher dying and ding dong the witch is dead was good, but if anyone said they were glad with Whitlam dying you would think it was terribly offensive and the person was utterly disrespectful.  ",42,InfinityAndBeyond
681,"As Tony recently pointed out in Europe, they might be fearing for their life when they reach the first country, but after that they are shopping for the best country. ",31,InfinityAndBeyond
682,"Probably traumatised by being in a tiny overcrowded and sinking boats in the middle of the ocean with no land in sight and the fear the next wave could sink them, or by living under the constant threat of death in their home country.  ",46,InfinityAndBeyond
683,"Rather than in the detention centres where they have a roof over their heads, education, sporting events, movie nights, Internet, meals cooked for them and the place cleaned for them and able to go out of the centre as they please.",41,InfinityAndBeyond
684,"He advised the sea level rise would be 8 stories high, so I sold my beach house at a firesale price. It would have doubled in value by now. ",30,InfinityAndBeyond
685,"He advised the dams would never be full again and the rain that would fall would not make it to the dams. So I sold my farm and bought a house in town not far from the river. The Brisbane floods came and it got washed away. The insurance wouldn't pay as it was a flood plain. I tried explaining it was no longer a flood plain because Tim Flannery said the dams would never fill again, but they didnt listen.",81,InfinityAndBeyond
686,"Or just put your trust in a scientist you have never met and is not accountable if his advice is wrong, unlike an accountant, engineer, doctor, dentist, or financial planner who you can sue the pants off or claim on their PI insurance. ",44,InfinityAndBeyond
687,"I don't start with unquestionably believing what they say, because they are an expert. I start with not believing, collecting the information, and making my own mind up. Its called independent thought. ",33,InfinityAndBeyond
688,"I don't just let a surgeon operate on me because it is his advice. I ask for the information he based that advice on, and make up my own mind. Has saved me from 3 operations so far, and as time goes on and with hindsight, definitely the right decisions.",50,InfinityAndBeyond
689,"I don't 'trust' the fridge repair man when he says it needs a new compressor. I ask for the information he based his assessment on. If I don't agree, I don't proceed.",32,InfinityAndBeyond
690,"I don't trust any profession. Give me the data and I will make my own mind up. And if there is something in it I don't understand, I will do my own research or speak to someone I do trust. ",41,InfinityAndBeyond
691,"Just as well I didn't trust Tim Flannery when he said the sea level rise would be 8 stories high, and go ad sell the beach house for a firesale price. That is where trust without accountability gets you. ",40,InfinityAndBeyond
692,"The picture I saw did not look quite that, but taking that figure anyway, with a 3 metre rise it is 1.5 metres under water before the storm surge. ",30,InfinityAndBeyond
693,"Most CO2 is from coal, not petroleum. But it is a moot point what we do, because China is planned to massively increase their emissions, and Lima agreed to it.  ",32,InfinityAndBeyond
694,"So the UN were not worried about China massively increasing emissions, and Flannery is not worried about buying a waterfront property shortly before he made the statements of sea level rise of 8 stories high, you cant help but conclude that if the experts are not worried, the problem is not as bad as they say.",56,InfinityAndBeyond
695,"Yes current high tide mark, and as you point out the upper end is several metres higher, meaning that with 2 metres of sea level rise, most of Flannery's block will be under water. ",35,InfinityAndBeyond
696,"You say scientific ignorance, but I don't know how that applies. You don't get to see the raw data, at best you see some 'adjusted' data, but mainly you see conclusions. ",32,InfinityAndBeyond
697,"I think you are just following what you are told to believe, without the raw data that would enable you to apply scientific knowledge ad make an informed decision. So what type of technical qualification do you have for this scientific knowledge?",42,InfinityAndBeyond
698,"Reason being that they are responding to the alarmists who also take the worst case, communicate it to the government and try and get policy made on the basis of the upper range. the upper range is the point of discussion",41,InfinityAndBeyond
699,"Generally people that went to uni back when you did do not vote ALP anymore. That old clich¨¦ of not having a heart etc tends to play out true, except for journalists and defence lawyers. But then they have to cast away their principles and buddy up with the union thugs in the ALP.",54,InfinityAndBeyond
700,"Like the idiots who think the purpose of taxation is purely wealth redistribution. That is the problem, when those idiots are subsidised through the taxation system, the subsidy is never enough for them. These idiots basically think they shouldn't pay any tax and only the ALP so called 'rich people' should pay tax and that these idiots should be supported. Talk about leaners.",63,InfinityAndBeyond
701,I think it is you having the trouble understanding the intention of the tax system. There are lower rates of tax if you money is put into worthwhile purposes that is better for the country and for which you get tax deductions. If you simply spend the money you pay full tax to discourage wasting of the money. But you enviously look at that and want the money for your self serving priorities.,73,InfinityAndBeyond
702,"The reality is that someone on $35,000 pa only pays 10% or $3,500 tax, which goes nowhere towards paying for the services they use. eg 1 kid in primary school costs the government $8,500.",34,InfinityAndBeyond
703,"Do you mean covering farming or grazing land with houses and roads, or do you mean destroying more wildlife habitat so that more of our flora and fauna treasures get closer to extinction? ",34,InfinityAndBeyond
704,"Due to the excessive population growth, Sydney is becoming too expensive. You can't agree with the policy of high population growth and then complain about the consequential high property prices.  ",32,InfinityAndBeyond
705,Unfortunately some people born in Sydney will have to come to the conclusion it is too expensive for them and have to move elsewhere. They can blame the high migration for being displaced.,33,InfinityAndBeyond
706,"That most of the population growth is from immigration does not make it better, it makes it worse in that they are tax payers for less years until they retire and draw a pension.",34,InfinityAndBeyond
707,"My definition is in line with the article which was about ""young people"" and their problem getting a family home in the location of their choice at the price they are willing to pay.",34,InfinityAndBeyond
708,"But as for your 5 year restriction, that is too short. People will just wait their time. needs to be 15 years so they will buy houses and commit to living there.",32,InfinityAndBeyond
709,"Sure the fringe is further out, but young people support not building freeways, so there is no quick transport from the fringe areas. And young people support high migration, so there is overloaded infrastructure, and with more people the fringe is further out. They cant have it both ways.",49,InfinityAndBeyond
710,"Fatigue is a slow weakening every cycle. If a pressure part could take 40,000 feet yesterday or the day before, it will not fail at 28,000 feet today.  ",30,InfinityAndBeyond
711,"Aloha always flew at a lowish altitude. Only does island hopping and stays under all the other international traffic. It would be lucky to ever get over 28,000 feet, so it was close to the maximum altitude it experiences so close to the maximum stress its hull experiences. I have flown it. ",53,InfinityAndBeyond
712,"Here is a photo of the actual plane taking off. If you look where it would strike the ground it is well behind the A321 logo, and to remove all doubt, there is no way to strike the ground well in front of the A321 logo which the break location would require.",52,InfinityAndBeyond
713,Structural failure from fatigue will occur at its highest stress state. For the pressure containing section of the hull that is at maximum elevation when the hull is acting as a giant gas cylinder and pressurising the cabin so the passengers can breathe.,43,InfinityAndBeyond
714,"Thanks for the photo, but if you look at your photo closely the tail strike is behind the door, and if you look at the crashed plane the break is a long way forward of the door. It is a bit difficult to see, but the break on the underside of the hull is a long way forward of the break up the sides and on top of the hull. So the break is several metres away from the tail strike area. ",83,InfinityAndBeyond
715,"Also there is the issue of breaking up at only 28,000 feet which is too low for fatigue when the plane routinely flew at 40,000 feet where the hull is very stressed. Note it is pressurised to 6,000 feet, so 6,000 feet is the starting elevation for pressure stress.",49,InfinityAndBeyond
716,"The incident occurred at 28,000 feet. The plane routinely flies at 40,000 feet and fatigue is a slow loss of strength, so failing at 28,000 is not fatigue and so not related to the tail strike. ",37,InfinityAndBeyond
717,"Also for it to be due to the tail strike, the tail strike location needs to be at the front of the broken off tail section. But the tail section that was found is too long, so the tail strike is on the broken off tail section, not in front of it. ",53,InfinityAndBeyond
718,If you read my posts I seem to know a bit about the airport. You can do your own investigation and make up your own mind if what I said was true or not.,34,InfinityAndBeyond
719,"Before claiming it was a fuel tank explosion, you should look at the fuel tank and you will notice the wing is on one piece. So there goes that theory.  ",32,InfinityAndBeyond
720,"I just saw a photo of some of the missing hull. It looks like the a strip of the bottom of the hull, from under the cargo, and opened up flat. Refer video at 2:29 mark. Make up your own mind, but it looks blown out.",46,InfinityAndBeyond
721,"Agree. Passenger screening is highly proceduralised and under security cameras. The ground staff are not under constant camera view. If someone saw a bomb being put on a plane load of infidels, would they speak out? Not likely. And there is the problem.",43,InfinityAndBeyond
722,"1 The plane broke up at 28,000 feet. It would routinely be flying at 40,000 feet, so the hull had not yet reached the stress it usually endures. Fatigue is gradual loss of strength until failure. ",37,InfinityAndBeyond
723,3 The hull from the wing to the tail section is completely missing from photos. It wasn't with the wing and forward hull seen burnt on the ground. What does it look like? Where is it and why haven't we seen photos of it? ,45,InfinityAndBeyond
724,And Sharm el-Sheikh is not great for security of ground staff. It doesn't have air bridges at all. Everyone gets into a bus and drives out on the tarmac to the plane. People everywhere. Large hotel next door against the tarmac fencing!!  ,44,InfinityAndBeyond
725,"They have had the CVR for a couple of days, they know what is on it. They know what the sounds on it. Easy now for them to rule in or out a bomb. ",35,InfinityAndBeyond
726,As people leave the private schools in droves and then the government has to pay the full cost of their education instead of the partial cost they currently make. ,30,InfinityAndBeyond
727,But why shouldn't people get a fair chunk of their education cost entitlement and spend it on the school they like? That is the principle of NDIS. The person has the funding and chooses where it is spent.,38,InfinityAndBeyond
728,"The ABC has the biggest politics newsroom in the country, bigger than all the others put together. That they did not go to town on the repeated budget blowouts is an indictment, and a natural consequence that the budget ramifications are being felt by the ABC.",46,InfinityAndBeyond
729,"Just like Rudd, Gillard, and Swan never having any intention to balance the budget. They put through dodgy numbers to show a balanced budget and cover up the real budget position that resulted in massive debt each year. Libs probably decided if you cant beat them, join them in the lying game. Now you know how it feels. No sympathy.",60,InfinityAndBeyond
730,"That it resulted in Shorten now in a position with no chance of winning, you have my commiserations. You shouldn't have tried so hard to get rid of Abbott. Lefties only have themselves to blame.  ",37,InfinityAndBeyond
731,That Abbott got in was because Gillard was so bad and was allowed to continue implementing policies that only suited the extreme left. Again lefties only have themselves to blame.,30,InfinityAndBeyond
732,"That is if they are game to use a private ruling, as it does not make you immune from the ATO changing their mind and wanting the money, it only makes you immune from being fined if the ATO changes its mind.",42,InfinityAndBeyond
733,They are most certainly not kept private and confidential. You are making it up as you go. This is a waste of time if you are just going to invent facts.  ,33,InfinityAndBeyond
734,"Everything in politics is only about wealth redistribution to you, isn't it. It is not about providing a safety net, which we already do. It is targeting what you label 'rich people' and taking the money THEY earned and giving it to others who didn't earn it. Everyone in this world wants the fruits of other's hard work.",58,InfinityAndBeyond
735,"With the carbon tax and the electricity price increase to cover the RET for all the windmills and subsidising solar panels, many pensioners couldn't afford to turn on their heaters. ",31,InfinityAndBeyond
736,"But as low income earners spend about 2/3 of their income of GST exempt expenditure, food, rent, mortgage repayments, public transport etc, the increase would cost them about 3.3% ",30,InfinityAndBeyond
737,"High income earners spend a greater proportion of their income on GST applicable expenditure, like new cars, taxi rides etc, so they will have an increase that is greater than 3.3%.",31,InfinityAndBeyond
738,"Although I thought you would have wanted the heat of combustion, for the case of an internal combustion where the H2O products of combustion remain gaseous, which is around 44 MJ/kg  ",33,InfinityAndBeyond
739,"But being a leftie means you don't care where the money comes from, it is something you think you 'should' have, you are entitled to the very best internet in the world just because, and it is the governments job to get the money for it off 'rich people'. ",50,InfinityAndBeyond
740,"I can see what the ABC did, it made redundant people who are only a few years off retirement, and they get more in their redundancy than if they had worked till retirement.  ",35,InfinityAndBeyond
741,"You can only claim damages. Like in a car crash, you can't get any money if the car nearly hit you and didn't damage your car. You can't profit from it.",31,InfinityAndBeyond
742,"It doesn't matter what Exxon were saying, everyone had the UN IPCC reports since 1988, so they all knew the truth from at least as far back as 1988.  ",31,InfinityAndBeyond
743,"So what you are saying is, at the very most, Excon knew about climate change and didn't say anything from the 1970s until 1988 when the IPCC told everyone.  ",31,InfinityAndBeyond
744,Or what about holding the company that designs and makes mufflers and exhaust pipe systems and sells them to the car manufacturers. After all it is exhaust pipes that emit the pollution.,32,InfinityAndBeyond
745,"So you are saying that because didnt ""we might have begun decades ago to develop a less carbon-intensive energy path to avert the worst impacts of a changing climate. "" that it is all Exxons fault? Not the Saudis or any other oil company, just Exxon?",46,InfinityAndBeyond
746,"If there was no IPCC report and climate change not being in the media every single day, then people might have an argument that Exxon did not inform them. ",30,InfinityAndBeyond
747,The security passengers see is only half of it. There is all the ground staff and also security control of the airport and facilities. Can a food van often just drive in? ,33,InfinityAndBeyond
748,"If you see what is happening, the UK gov is not letting passengers take luggage in the hold. So reading between the lines, they do not trust the ground staff, and it appears the luggage will be loaded by UK personnel into the C17, so the Egyptians do not touch it..",51,InfinityAndBeyond
749,"What has not been shown is a photo of the rear section of fuselage, from the wing to the tailplane. The burnt wreckage is the wing and the forward section of fuselage. ",33,InfinityAndBeyond
750,"There is now a photo of a strip from the underside of the rear fuselage, but nothing more. So the rear section is torn apart when the forward section was intact to the ground. Consistent with a bomb in the rear cargo area. ",44,InfinityAndBeyond
751,"If I have hours to waste, I would rather be in a nice caf¨¦ looking over the ocean where I can stretch out my legs, not put up with the whining noise. ",33,InfinityAndBeyond
752,"I accept your apology. There is no such thing as all the evidence, only all the current evidence. And all theories other than a bomb are debunked by the current evidence. All of them.",34,InfinityAndBeyond
753,"If you don't have any independent thought and need to wait for the final report so you can confidently quote it on here, then why are you even commenting today?",30,InfinityAndBeyond
754,"Putting your brain into gear, it would be pretty obvious that there is no such thing as 'ALL the evidence', and that what is clearly implied is 'all the AVAILABLE evidence'.",31,InfinityAndBeyond
755,"Maybe if you tried stepping through all the evidence presented in the media instead of trying to have a lame go at me, you might learn something, and not look like an idiot.",33,InfinityAndBeyond
756,"So you want it to be legal for you to wipe yourself out with drugs, which are more harmful than alcohol, and then expect the taxpayer to pay to pick up the pieces of your sorry life, the very same taxpayers whose house you robbed to pay for your drugs. ",51,InfinityAndBeyond
757,When the GFC came (which was never going to affect Australia with the secure banks and mining boom) Rudd and Gillard went on a mad spending spree on borrowed money. ,31,InfinityAndBeyond
758,In other words it is a recurrent spending problem that Rudd Gillard implemented and which the Libs cannot unwind due to a hostile Senate that wants to keep the spending. ,31,InfinityAndBeyond
759,Lets start with the biggest. China is the biggest CO2 emitting country and plans to be 2 1/2 times higher by 2030. China already has passed the EU in per capita emissions. ,33,InfinityAndBeyond
760,Its relevance as a point of discussion for government policy is diminishing. People are seeing through the alarmists claims. Probably because there has been no warming for 18 years and sea level rise is almost immeasurable.,36,InfinityAndBeyond
761,"That means that only the 45.9% of Australians would be prepared to spend their money on trying to prevent it, and they have now slipped to being a minority of the population. ",33,InfinityAndBeyond
762,"You don't seem to understand the tax system if you think the Howard Costello tax rates still exist. Their tax rates are history, all deleted from the tax acts, and superseded by the Rudd and Gillard tax rates. ",39,InfinityAndBeyond
763,"But if you don't separate the passengers and luggage, you still have 2 guys in a plane with luggage, so it is no better for the pilots if that is what you were thinking.",34,InfinityAndBeyond
764,"Is the only way of achieving safety is to have two planes, one for the passengers and a luggage plane following? The same method the UK is using to get its passengers home?",33,InfinityAndBeyond
765,"Shorten got his $40k campaign manager paid for by Cleanevent, in exchange to agreeing to an EBA that paid below the award. All these poor low paid people were paid even less because of Shorten. ",36,InfinityAndBeyond
766,"You have been arguing all along it was a structural failure. First it was fatigue crack from a tail repair, and you were even posting photos of the tail strike on the plane!!!  ",35,InfinityAndBeyond
767,"Then when I pointed out the tail broke off metres away from the tail strike area, and I pointed out the horizontal elevators would not be broken off if the tail detached, you flipped to it being a stress corrosion cracking failure. ",43,InfinityAndBeyond
768,"With your attitudes and repeated supporting of terrorism on here, I find it difficult to believe you were once a soldier as you claim. or not in a legitimate western army.  ",33,InfinityAndBeyond
769,Soon you will be the only person in the world that disputes a bomb brought down the Metrojet. Even Putin has conceded. But you are probably on your own with the SCC theory for the crash.,36,InfinityAndBeyond
770,"One thing is for sure, I know a lot more than you, clearly you have never been a pilot or even an aircraft mechanic, hence why all your posts just dispute everything without giving a reason.",36,InfinityAndBeyond
771,"Putin was a greater threat to the plans of ISIS than the west, because Putin was going to get some control over Syria by supporting and controlling Assad.  ",30,InfinityAndBeyond
772,"Even the fatigue failure from the tail strike is highly unlikely because the incident occurred at 28000 feet, and the plane had been flying at 40,000 feet on previous days where the pressure stress on the hull is much higher. Fatigue is a gradual weakening not a sudden weakening.",49,InfinityAndBeyond
773,Shorten needs to go and read the FBT legislation. It has been though a number of revisions and now grosses up any benefit received so that full tax is paid on it. ,33,InfinityAndBeyond
774,"I don't see the need to subserviently pander and defer to overseas countries. Lefties always want to defer to what they see as a higher authority, even if the supposedly higher authority is an unrepresentative corrupt quango of dictators. ",40,InfinityAndBeyond
775,"Equally so, there is nothing to say Australia had the same interpretation when they agreed to ratify the convention. Australia ratified the words of the convention, it did not ratify someone's interpretation that incidentally came decades after Australia actually ratified the convention.",42,InfinityAndBeyond
776,"But even if the detention centres are a penalty, that is not illegal as the asylum seekers did not arrive directly from the country of persecution as by article 31 of the convention:-",33,InfinityAndBeyond
777,"You have absolutely no understanding of the ramifications of the fall in BHP price. I'm fine, I see it as a buying opportunity in a week or so time. The Australian government revenue was the biggest loss. They might have to bring something like the gp copayment to fill the financial gap. I would support that.",56,InfinityAndBeyond
778,"And what is completely not understood by them, is that for the shares presently being traded, over 20% of fall in price is money the government will not receive as capital gains tax CGT. ",35,InfinityAndBeyond
779,"I find it ironic they are clapping their hands at the fall in price of BHP, and completely oblivious that there is now less money for the government to spend on the things they want. Unbelievable.",36,InfinityAndBeyond
780,"You need to learn how to navigate the Guardian webpage. Here let me help you. Now just above the headline, and just to the left, you will see the category of article. Got it now?",35,InfinityAndBeyond
781,"Why didn't Bunnings envisage that in the limited and confined space of the aisles, that dogs and humans would be forced into closer proximity than either is comfortable with, resulting in stress in both, and ultimately in dog attacks? ",40,InfinityAndBeyond
782,Yet China plans to increase CO2 emissions (mainly coal) by 2 1/2 times by 2030. What will it be like then? Will it be 140 times the WHO safe limit?,30,InfinityAndBeyond
783,"This is a derivation of the lame argument repeatedly put forward by people in other countries wanting to go to Australia. 'Your ancestors went there, so why cant I go there now if I want to?' ",37,InfinityAndBeyond
784,"The moral of the story is, if ALP governments don't leave debts (first time for everything), Lib governments will not have an excuse for selling assets, and the public will be able to object and prevent them.",37,InfinityAndBeyond
