id,text,length,author
1969,"What, is this guy serious?? It is not the number of barnacles that determines its time in the water, it is the size and therefore the age of the barnacles.  ",32,InfinityAndBeyond
1970,"It could have one barnacle on it, and if that barnacle was of a size that takes a year to grow, it has been in the water at least a year. ",32,InfinityAndBeyond
1971,"There has only been 4 777 hull losses, Heathrow, San Fran, Ukraine and MH370. So there are no other missing flapperons. Unless a flapperon has fallen off a 777 mid flight, in which case I will never get in another 777, it is from MH370.",45,InfinityAndBeyond
1972,That is consistent with the theory of a controlled ditch into the sea as the flapperon would be 40 degrees down and the trailing edge would touch a wave at speed before the wings and most of the fuselage touch down.  ,43,InfinityAndBeyond
1973,"You are talking about reality. I am talking about the distorted map this article used to have that showed a short distance from WA to Africa. By shrinking the middle of the Indian Ocean, India was smaller than QLD. Get it now?",42,InfinityAndBeyond
1974,"Would the same species of barnacle thrive in the cold Southern Ocean and survive in the tropics? With climate change theory, species are not meant to be able to cope with environmental temperature changes.",34,InfinityAndBeyond
1975,You only have to look at the above map with the red and blue drift zones that makes it appear reasonable that the debris drifted from near Australia to the island. ,32,InfinityAndBeyond
1976,Even the above chart of where the debris could have drifted supports more likely as the island is at the very fringe of the drift zone if it crashed near Australia.,31,InfinityAndBeyond
1977,"Assuming the action was deliberate, it appears they didn't want the plane found otherwise they would crash it earlier, you would expect them to head out more out into the middle and southern part of the Indian Ocean to be very far from land and extremely difficult for searches. ",50,InfinityAndBeyond
1978,"I bet he didn't give you a clip under the ears with 80,000, watching, displayed on a big screen, broadcast on live television, then have you dragged away by police and thoroughly publically humiliated and emotionally scarred for life. But I could be wrong.",44,InfinityAndBeyond
1979,"Goodes could have taken a high moral ground and made an announcement after the game that he was called an ape by a kid in the crowd and it is wrong, and raised awareness to the issue. ",38,InfinityAndBeyond
1980,I don't think I could shoot a lion. I wouldn't enjoy it and I have a policy that if I kill it I eat it. I cant afford $50k either. ,31,InfinityAndBeyond
1981,It was only Rudd coming back and winning 25 more seats to make 55 seats that the ALP is any force in Canberra today. The ALP owe much to Rudd and nothing to Gillard. ,35,InfinityAndBeyond
1982,"To go from 72 seats to 30 seats in 3 years is unprecedented, and by this measure alone it makes her the worst PM in Australia history. An utter disgrace of a PM.",33,InfinityAndBeyond
1983,The mining tax brought in virtually no revenue even in the peak of the mining boom. Instead of $10B it brought in $10M. 1/1000 of what it was meant to. ,31,InfinityAndBeyond
1984,"The Gonski was not a reform, it was just a new funding formula. And the extra money it calculated was unfunded. So it was little more than an unfunded announcement.  ",32,InfinityAndBeyond
1985,"Lets face it, Julia drags out feminism when is suits her. She said on Killing Season how she found Rudd out to be a bully and would stand in her person space and intimidate her, but she was prepared to say glowing things to the media to get the pair of them the leadership. ",55,InfinityAndBeyond
1986,"That is the benefit of TPV and never being able to get permanent residency. The economic migrants suddenly lose interest in coming here. They are not after protection, they are after more money.",33,InfinityAndBeyond
1987,"For me it is such a telling graph as it shows the net result of every factor, and how workers finish up receiving a proportionately smaller share of the countries wealth.",31,InfinityAndBeyond
1988,"Company profits are benefitting from the increase in GPD, the reduction in the number of employees to produce the output (automation), offshoring of work to lower cost workers, and higher unemployment and 457 visas putting downward pressure on Australian wages.",40,InfinityAndBeyond
1989,"I believe they are cashed up and considered an export industry by the holiday destination, not a financial drain. And the big difference, they willingly go home after a very brief period.",32,InfinityAndBeyond
1990,"By the angle of the shadow, they must be sleeping in. However, that the bed is out in the open instead of under the nearby tree for protection, I would say they are doing a staged photo opportunity. What do you think they are doing?",45,InfinityAndBeyond
1991,"No, not at all. I haven't had lots of kids. I am practicing zero population growth as I am not increasing the family size from one generation to the next. ",31,InfinityAndBeyond
1992,"You have to forgive him, he doesn't understand the difference between a subsidy and a rebate. I have told him before that a rebate is simply your own money returned to you, and a subsidy is someone else's money that they never see again.",44,InfinityAndBeyond
1993,Jobs are highly structured in corporations. The requirements of the job are clearly laid out in the Post Position Description and matches colleagues in the same position. The roles and duties dovetails in with the roles and duties of other positions. It is all highly defined.  ,48,InfinityAndBeyond
1994,"I don't know if they would get anything out of a university education, and with attitudes like that they would be unlikely to get jobs that paid enough to pay back the university loans in any case. Not exactly top of the recruitment pile.",44,InfinityAndBeyond
1995,"They should keep buying until the have 51% of CBA and can put in the board of their choice. That's how it works, and you would know that.  ",30,InfinityAndBeyond
1996,"That kid would never have had the life Goodes enjoys, and now she has been publically humiliated and most likely scarred for life simply so Goodes can advance his personal ideology and causes.",33,InfinityAndBeyond
1997,"If a white football player started doing an aggressive dance AT the crowd, and making pistol gestures with his hand, and pulling the trigger to shoot people in the crowd, he would be getting the same treatment from the crowd that Goodes is. ",44,InfinityAndBeyond
1998,"I see what your argument really is. You don't want other Australians making money out of property if you can't, and if there is money to be made you would rather it went to a distant foreigner than an Australian you have to look at.",45,InfinityAndBeyond
1999,"So Australian prices rise, so money comes flooding in to speculate on prices rising more in Australia than their home country. And the flooding of money makes prices rise, so more money comes in, all in a viscous cycle.",39,InfinityAndBeyond
2000,"What happens if many have been doing the same thing? What if next month they find Shorten and Plibersek have been doing the same thing, would you want them to stand down too. ",34,InfinityAndBeyond
2001,"There needs to be a thorough investigation of all politicians expense claims before anyone should stand down. The public has a right to know!I suspect many politicians have been doing the same thing, and we cant have half of parliament standing down.  ",44,InfinityAndBeyond
2002,"So let Finance do their investigation of all the expense claims of all politicians, and see what that comes up with and what level of penalty should apply to all of them.  ",34,InfinityAndBeyond
2003,"So Bishop should not stand down until Finance can report on all the politicians. Let Finance do their job and due process take its course, and then apply the penalties equitably to all.",33,InfinityAndBeyond
2004,There should be a thorough investigation into the travel claims on every current politician. I suspect Bishop is just the tip of a very big iceberg involving many politicians. ,30,InfinityAndBeyond
2005,"It is easy to make an announcement, easy to borrow money to pay for it, but just like your credit card, one day you have to pay it back and in the mean time you are wasting money on interest. ",41,InfinityAndBeyond
2006,"If we take in someone from a distant part of the world, that is one less place available to take in someone from our region. We should be helping region first, helping our neighbours, because no one else will. ",40,InfinityAndBeyond
2007,"That is also why anyone we take in should be on a TPV, so that when their country is safe again they can be repatriated, as the UN is doing repatriating people to Sri Lanka.  ",37,InfinityAndBeyond
2008,"Don't subsidise renewables, just get all countries to agree that all new power has to be 80% renewable, no more than 20% gas, and no coal. All countries, including China.  ",32,InfinityAndBeyond
2009,"The dollar was too high, the broadband matches what people are prepared to pay for. The public sector debt is caused by the permanent spending instigated by Gillard that was unfunded eg Gonski. ",34,InfinityAndBeyond
2010,"Clearly Labor will succumb to pressure groups and water down the border protection and put the sugar back on the table. The boat traffickers will be back in business. While at the same time increasing the number of refugees to far in excess of what we can handle, afford, or have suitable jobs for. ",55,InfinityAndBeyond
2011,"The taxpayer paying for ALP people to go to a fund raiser is no different to the taxpayer paying Bishop to go fundraiser. While both are the exact same principle, one is for Lib and one is for ALP and so it comes down to sides. ",47,InfinityAndBeyond
2012,"It still recorded noise level increases of up to ""the sound pressure level difference between shutdown and operational cases can be higher than 30 dB for both outdoor and indoor measurements"" ",32,InfinityAndBeyond
2013,"ie if a wind turbine is 50 db at 100m from the base as you say, and that rule of -6 db for every doubling of distance, then 800 metres will achieve 32 dB. ",35,InfinityAndBeyond
2014,Come back when there is a continuous convoy of buses 24/7 and you have internationally recognised research that proves you have health effects that are conclusively caused by the buses and nothing else.,33,InfinityAndBeyond
2015,"Machinery noise can be noise proofed, but that adds weight and requires a stronger pole to support it and it all adds cost. So manufacturers will not do it unless they are forced.",33,InfinityAndBeyond
2016,"If it is going to be louder than 34 dB then they should do what every other industry does and that is either put in quieter equipment, or pay the neighbours compensation ",33,InfinityAndBeyond
2017,"The same thing happened with airports and noise limits. Don't you think the airline industry complained and said it would run them out of business? Guess what, planes are so much quieter now, and making the jet engines quieter also made them more fuel efficient. Win win. ",48,InfinityAndBeyond
2018,"But even now, the smaller wind turbines tend to be much quieter than the large turbines. So the wind farm can still go in, but the turbines closer to houses might need to be the smaller units, or a curfew at night for the turbines closer to houses.",48,InfinityAndBeyond
2019,"If bird calls were drowned out by the windfarm, how are bird calls going to be heard, how are birds going to find a mate, how will the bird population be able to continue in the vicinity of windfarms? ",40,InfinityAndBeyond
2020,"If bird calls were drowned out by the windfarm, how are bird calls going to be heard, how are birds going to find a mate, how will the bird population be able to continue in the vicinity of windfarms?",39,InfinityAndBeyond
2021,And you seem mislead by the alarmists that a wind turbine could not be built within 2 km of a house. That is wrong. That is like saying a wind turbine cannot be built on a farmers land.  ,40,InfinityAndBeyond
2022,"In both cases the person has to agree and money may need to change hands, that is all. Pay the farmer to put it on his land, and pay the resident to build within 2 km of his house.",39,InfinityAndBeyond
2023,"And noise restrictions will drive quieter turbines, just like airport noise restrictions have driven much quieter jet engine designs, and have even driven 'hush kits' for retro fitting to jet engines. ",32,InfinityAndBeyond
2024,What about a neighbours loud stereo at 2 am. Can you produce a single published scientific paper that proves it has deleterious health effects. Then how come the EPA ban it?,31,InfinityAndBeyond
2025,"Here put up with this noise. It might drive you bonkers, but our research says it doesn't make you sick to the point where a doctor can conclusively say it was the turbine noise",34,InfinityAndBeyond
2026,"As I have just bought a new power supply for my computer and the noise from the fan on it goes from 18 dB at idle to 31 dB flat out, I don't see why a wind turbine should be louder than my computer's fan.",45,InfinityAndBeyond
2027,I disagree. You have to read all media to get a balanced view. But you want refuse to read and ignore large sections of the media that don't accord with your world view. So how can you have a balanced view and not be biased?,45,InfinityAndBeyond
2028,"With some species of man eater like Bull Sharks hardly venturing out to sea very far, it would be a rare Bull Shark that has ever seen a whale. ",30,InfinityAndBeyond
2029," It is too easy for an illegal migrant to get in to the UK, get an under-award wage, and get a place to live. They can live under the radar for many years like this.",36,InfinityAndBeyond
2030,"The Department of Energy has installed the solar panels horizontally and everyone knows the panels need to be directed toward the sun, which for Washington is at an angle of 47 degrees. ",33,InfinityAndBeyond
2031,But somehow you are comparing money the government is forced to hand over by the courts with money the government chooses to give. Are you serious or just trying to muddy the waters?,33,InfinityAndBeyond
2032,"One thing that is abundantly clear from all the ABC shenanigans over the last 10 years, the ABC and in particular Q&amp;A, needs to be kept on a short leash.",30,InfinityAndBeyond
2033,"The theory of the Chinese Government is, why have an expensive war to get the land of another country, when for a fraction of the cost you can buy the land.",31,InfinityAndBeyond
2034,"You might like to pose it as because of the carbon tax, but that does not pass scrutiny and is not supported by the facts as shown in the second graph.",31,InfinityAndBeyond
2035,"This makes sense because people don't turn off their solar panels, wind generates if the wind blows, but if it rains less there will be less hydro power.  ",30,InfinityAndBeyond
2036,"So less rain, meaning less hydro electricity, meaning coal has to pick up the electricity shortfall, plus total electricity consumption has increased, as the population has increased with 240,000 more people in Australia in the last year.",37,InfinityAndBeyond
2037,"She needs to decide if she is an advocate or the commissioner, because she is acting as an advocate and bringing down the reputation of her position, maybe to bleeding hearts, but to people who understand the big picture.",39,InfinityAndBeyond
2038,"If Smith knew he could be deported, maybe he wouldn't have spray painted Parliament House and the tax payers would have been spared the clean-up cost, because I am sure he didn't pay for it.",35,InfinityAndBeyond
2039,"Simple. As widely reported, Turnbull is very unpopular in the Liberal party. As a number of liberals commented earlier this year, they would rather lose the election than sell their principles and be led by Turnbull. ",37,InfinityAndBeyond
2040,"But on the other hand, it brings in lots of money for the villagers and their economy that they wouldn't get otherwise, if funds wildlife areas, it protects far more animals than get killed, and the meat is eaten by the locals. ",43,InfinityAndBeyond
2041,"Currently there are 50 million looking for a new home, and if new homes were easy to come by with an open border policy, expect that number to grow into the many hundreds of millions. ",36,InfinityAndBeyond
2042,Illogical? Yes because has nothing to do with racism. Has to do with Goodes pissing off his fans with his aggression towards them. And he is an idiot if he didn't think they would be pissed off.,37,InfinityAndBeyond
2043,"It was not racism. Goodes was extremely popular with the public, he even won a Brownlow. He didn't become Aboriginal after the Brownlow. It cant be racism if he used to be so popular.",34,InfinityAndBeyond
2044,"Consider this. With about 200,000 residential properties changing hands in Melbourne each year, if foreign investors only bought 10%, that would mean 20,000 people in Melbourne missed out on buying a property last and are now still renting. ",39,InfinityAndBeyond
2045,"I don't think any foreigner should own any land here. Or, all sales to foreigners should automatically become 25 year leases and fall back to the crown at the end of 25 years.",33,InfinityAndBeyond
2046,"I cant imagine there is a rule that says a helicopter cant be chartered, but Swan can charter a plane to go the Bathurst fundraiser, or that Burke can fly the kids business class to Uluru. ",37,InfinityAndBeyond
2047,"As most of the movement of debris is by storms, is this simulation using the actual storms since the plane crashed, or is it just using typical storms? There is quite a difference.",33,InfinityAndBeyond
2048,"As long as you pass a fitness test! That is another form of discrimination. Will give a job to someone in a wheelchair, but not someone with a limp.  ",31,InfinityAndBeyond
2049,"And there is ageism with companies admitting they will not recruit anyone over 50 yo, So there are people over 50 yo at home using up their superannuation, and with the very skills employers claim are in short supply. ",40,InfinityAndBeyond
2050,"I saw a report recently, that the start of Australian's peak earning years has dropped from 47 yo to 34 yo, due to the shorter working life. Mining FIFO will not recruit anyone over 44yo. ",36,InfinityAndBeyond
2051,"Anyone in late 30's taking out a massive mortgage, probably will not be employed by the time they are 50, yet are projected to live on average to 85 yo, with half living beyond 85.  ",37,InfinityAndBeyond
2052,"A key figure is the employment is growing at 2% and the population is growing at 2%, which seems in balance, except 457 visas are being issued at the rate of 120,000 per year. So employment is not keeping up with population growth due top 457 visas. ",48,InfinityAndBeyond
2053,"Hundreds could die on the road every year, but 2 in the course of the detention system have died, and one died of a condition many Australians die of every year, but well done on hyperventilating you have proven my point.",41,InfinityAndBeyond
2054,"Maybe that's because countries like Greece and Italy have 100,000's of refugees pouring in every year, and those 100,000's of refugees keep going to their final destination. They are transit countries. ",32,InfinityAndBeyond
2055,"Was coming along well, until Gillard and Obama caved in to the peaceniks who don't have a clue, and pulled the troops out too early, before the mission was done.  ",32,InfinityAndBeyond
2056,"The Afghani men of military age that arrive here should be given 6 months training at Pukapunyal, issued an Australian made rifle, and returned so he can fight for his homeland.",31,InfinityAndBeyond
2057,But the result is that they create a 2 class system with a massive divide between the 2 classes. The haves and the have nots. The only Labor leaders that acknowledge the ability to work and advance your life were Hawke and Latham.  ,45,InfinityAndBeyond
2058,"If Canada didn't have all that hydro electricity, and if it didn't get 15% of its electricity from nuclear, you would have a much higher foot print than Australia. ",30,InfinityAndBeyond
2059,"Very few people on the Guardian here will accept any pain themselves which results in them having less money in their pay packet after higher taxes, and more expensive bills and goods. ",33,InfinityAndBeyond
2060,"China emits 30% of the worlds tonnes of CO2. China has no cap on emissions, and China's emissions are increasing with one new coal power station being built per week. ",31,InfinityAndBeyond
2061,"Say you buy a carbon credit from Al Gore (he is a major carbon credit trader), and the carbon credit is paying people in Chad not to cut down some trees this year, who would know if it is dodgy?  ",42,InfinityAndBeyond
2062,And wouldnt Gore and the Australian company have conditions in the contract where the Chad people warrant the authenticity? So poor Gore and the Australian company are victims of fraud?,30,InfinityAndBeyond
2063,"What do you believe in civil liberties, or state control? You have both. On what basis is civil liberties followed, and when is state control followed. It is all a mish-mash.",31,InfinityAndBeyond
2064,"If a someone has an accident with a cyclist who is not wearing a helmet, and the cyclist suffers a ABI or dies, that person will be traumatised for life whether they were at fault or not. Their life is ruined. But had the cyclist been wearing a helmet the cyclist may have survived relatively unharmed.",56,InfinityAndBeyond
2065,"Gee, the Guardian was arguing just this week that people should have the right to not wear bicycle helmets, it should not be a nanny state, civil liberties should prevail. ",31,InfinityAndBeyond
2066,"Instead of saying 0.7% less GDP growth per year, it would be better to equate that to how many less jobs there would be in Australia in 10 years, how much less would have been able to be spent on hospitals and other services over 10 years etc. ",49,InfinityAndBeyond
2067,"By and large, more women are attracted to jobs that have a better lifestyle, and more men are attracted to jobs that pay better but have less lifestyle and more hardship. eg remote locations, longer hours, travel, inflexible working hours. ",41,InfinityAndBeyond
2068,"It is a choice women make, and perhaps they are making the sensible choice, but that doesn't mean that higher pay for hardship of remote locations etc should be abolished.",30,InfinityAndBeyond
2069,"The correct assessment of pay is for comparable jobs. Don't compare the pay of a job with the lifestyle of living in Perth, and the pay of a job with the hardship of FIFO.",34,InfinityAndBeyond
2070,"This is typical of Gen Y and their sense of entitlement and not wanting to pay the true cost of anything. Want the lower cost of Uber, but expect all the safeguards that the taxi industry provides with all their inspectors and training and registration.  ",47,InfinityAndBeyond
2071,"So you booked a ride on a foreign website in a tax haven, with an unknown driver, in an unregistered and stolen car, and now you are injured in a crash. Who are you going to sue??? ",38,InfinityAndBeyond
2072,"Taxi licences as an asset needs to be phased out. Taxi licenses needs to become a licence fee with a reasonable cost of say $200 per week, and the number of licenses controlled, and taxi rates dropped. ",38,InfinityAndBeyond
2073,"You are a wee bit mixed up there. The little brown buggers as you put it, all drowned during Rudd and Gillard's watch, about 1200 of them. And absolutely zero drowned since the Libs got in and stopped the boats.",40,InfinityAndBeyond
2074,"Why hand it to the people? Because it is an issue that is at the heart of people's belief system. It is not something people can compromise, yet the support by MP's is a lot lower than the general community. ",41,InfinityAndBeyond
2075,"The issue of SSM was discussed at the ALP Conference where they recognised there was not the clear numbers in parliament for a bill to pass with any certainty, in fact they thought it was more likely to fail. ",40,InfinityAndBeyond
2076,"You know as well as me, that after the pollies vote to have the plebiscite they cant go against the results of a plebiscite without there being anarchy. It wont happen. Get real and stop scaremongering with BS.",38,InfinityAndBeyond
2077,"You know as well as I do that parliament will follow the plebiscite result. Parliament has to vote to have the plebiscite, and they cant in all consciousness go against the peoples wishes. You know that.",36,InfinityAndBeyond
2078,"If it was left to voting by MPs, success is not guaranteed. In fact with party voting, the bill would fail. And with full conscience vote, the bill would fail.  ",32,InfinityAndBeyond
2079,"So Abbott has done the right thing and promised a plebiscite straight after the next election, other wise he would be breaking an election promise and he is already being hammered for the promises he had no choice but to break. ",42,InfinityAndBeyond
2080,"I didn't see any bias. Being critical of your comrades is not bias. I know you are all a collective and must defend all members of the collective, but defending the indefensible looks silly.",34,InfinityAndBeyond
2081,"Obviously he agreed to speak before the fliers were printed, as they had to find a speaker before printing the fliers. So what is on the fliers cannot be used against him.",32,InfinityAndBeyond
2082,"In fact to make it work really well, there should be a weekly prize drawn from all the dob-ins of say a $1,000 Harvey Norman voucher, and a monthly prize of a new car.",34,InfinityAndBeyond
2083,"The only thing that would satisfy the Lefties on here is if the MP's had to clean the toilets themselves, with the obvious exception of ALP and Greens MPs which they consider to be demi gods and beyond question.",39,InfinityAndBeyond
2084,"Other people can have a myriad of heath issues that doctors are not always able to help with. In these cases people don't want to be forced into having vaccines, they have enough going wrong with their bodies and don't want to take the chance.  ",47,InfinityAndBeyond
2085,By all means do something about the lazy people. Make people have to fill in a form if they don't want to get a vaccine. But don't take away peoples freedom to choose what goes into their body.,38,InfinityAndBeyond
2086,"Remember that 'profitable' means will it pay back all its borrowings and still make a profit. Once it is built it will continue to operate if the revenue exceeds the operating costs, the loan is secondary. ",37,InfinityAndBeyond
2087,May have been wordy but it still omitted the critical reason for the protests against this mine. It is an Indian company and the objection is clearly racist. No other mining company has had this much protest.,37,InfinityAndBeyond
2088,"ALP policy is not guided by a set of principles, but whoever could shout the loudest on the day that particular policy was being discussed and formed. Hence the inconsistency.  ",32,InfinityAndBeyond
2089,"And when inconsistency is pointed out, you consider it parody rather than there being anything at all wrong with ALP policy, because if you question ALP policy you are showing yourself up to not be a true believer, not one of them, and outside the tent.",46,InfinityAndBeyond
2090,"I think you will find when you read past the headline that this is a State matter, not a Federal matter, and thus has nothing to do with Abbott. ",30,InfinityAndBeyond
2091,"Another dead giveaway would also be that it was from 1904 to 1974. Most of that time Abbott wasn't born, and even in 1974 he would still have been in shorts. ",32,InfinityAndBeyond
2092,"The reality is that unless you buy into the property market just before a crash, any crash is simply pulling back to prices at an earlier point in time. You have lost some 'on paper profit'. ",37,InfinityAndBeyond
2093,"But if this charity is legitimate, why did he lie to customs and immigration as to where he was going, why did he enter Syria via Turkey instead of travelling straight to Syria? ",34,InfinityAndBeyond
2094,"Although I often don't agree with him, you have to give credit to Latham as the only person from the ALP that has the balls to say what he thinks. ",31,InfinityAndBeyond
2095,"By you own admission, higher income earners get more out of it, but they are paying more tax to fund it in the first place, they have higher income to replace, and getting them back to work will reap more tax.",41,InfinityAndBeyond
2096,"It is easy to make a grandiose announcement, but finding the money is the real work, a job the ALP consistently fail to deliver on, and results in the typical and all too common ALP budget deficits and debt for future generations to pay off.",45,InfinityAndBeyond
2097,"By stop the war, that means to let ISIS advance unimpeded. How many people do you think will he murdered and beheaded? You worry about 1 person dying on Manus, but not thousands deliberately being killed by ISIS.  ",40,InfinityAndBeyond
2098,You don't think a lot of effort goes into trying to eliminate road deaths? And because it is not 100% successful you think that no effort should be put into trying to eliminate shark attack deaths. I am trying to follow the logic of your argument.,46,InfinityAndBeyond
2099,"So you think a sharks life is worth more than a humans. So what about a kangaroo or a rabbit or a mouse life? What about an insects life? The world count survive without insects, how would plants pollinate. What about 8 years jail for killing a bee.",48,InfinityAndBeyond
2100,"Instead of disguising it as 0.7% of GDP, why don't they have the balls to say what it really means in terms of jobs lost, how many hospitals wont be built, how much longer hospital waiting lists will be, how many fewer university places, etc.",45,InfinityAndBeyond
2101,I am opposed to what is social engineering and indoctrinating with values of a particular viewpoint. They will be tested on this curriculum and lose marks if they don't adopt the values. ,33,InfinityAndBeyond
2102,"So let me recap what you are saying. The problem is not the energy you are using, you want your life to go on the same, the problem is that other people haven't given you a less polluting energy source, it is all their fault.  ",47,InfinityAndBeyond
2103,"All these people saying don't drill for oil in the Arctic, but this week they will all drive down to the gas station and fill up their tanks.  ",30,InfinityAndBeyond
2104,"Unfortunately people making movies, in front of and behind the camera, want to be paid. While art for art's sake is talked about, capitalism creeps in and people want to be paid for their effort. ",36,InfinityAndBeyond
2105,"While there is no shortage of people wanting to make a movie that no one will watch, there is a shortage of people willing to lose money on such ventures. Again, this is reality.",34,InfinityAndBeyond
2106,"Employers are required to check for valid visas of job applicants, and increasingly employers are being fined for breaking the law in this regard. Laws must be enforced. Watch out dodgy and lazy employers.",34,InfinityAndBeyond
2107,"The issue if the judge can deliver decisions without the influence of personal political views, and the submissions by the unions did not put forward any argument on those grounds because they had no evidence to support it, because bias did not exist.",43,InfinityAndBeyond
2108,"If he was biased, he would have wanted to kill off the Malaysia Solution, and would have voted it down. But he didn't, he voted for it. The only one who did.",32,InfinityAndBeyond
2109,"Once constructed, renewable energy does not create any additional revenue. It is replacing one energy source with another. What was being spent on coal power, then gets spent on renewable energy. So no increase in GDP for the financial outlay. So clearly, resources are still vitally essential to Australia's economy. .",51,InfinityAndBeyond
2110,"The oil price has recovered somewhat, but several months ago when the price was at the bottom, analysts valued Santos's $16B Gladstone LNG as having a value of $0. ",30,InfinityAndBeyond
2111,Umm yes it is. That is exactly what is written on my passport. Nationality Australian. It is only migrants who try to claim Australian as a nationality does not exist.,30,InfinityAndBeyond
2112,"The GFC was only ever going to have a minor effect on Australia, anyone with half a brain knew that. The Australian banks were never in any trouble, unlike the US, UK, Scottish and EU banks. ",37,InfinityAndBeyond
2113,"But poor old Rudd Gillard and Swan didn't know any better, and over-reacted with the worlds biggest stimulus package, putting Australia into debt, and now the funds are no longer available for when we really could do with a stimulus.",40,InfinityAndBeyond
2114,"Australia had a great budget position with no debt, but Rudd and Gillard blew it by over-reacting to the GFC and having the worlds biggest stimulus package when no Australian bank was in trouble anyway. Fixing the non-existent problem. ",40,InfinityAndBeyond
2115,"I would have thought that if an 8 year old fell from a train, that the train operator was at fault unless there was some reason they could put forward and establish in their defence. ie a strict liability scenario",40,InfinityAndBeyond
2116,"The Lefties want to stop any scrutiny of Left values, because they know their values are crap and any questioning will show their values up as being crappy house of cards. ",32,InfinityAndBeyond
2117,"People would have to be thick to think he is biased. Clearly, the lefties see this as a way of stymieing the RC and nothing more. Lefties may think they are smart with this smear campaign, but others see them as lacking principles and not honest people.",47,InfinityAndBeyond
2118,"But this will be a timely warning for other judges. Even if you do favour the ALP, they are likely to smear you at a moments notice if it suits their political goals. Best to stick with the Libs. The ALP will lose friends in the Judiciary.",47,InfinityAndBeyond
2119,"If all this sounds like baby boomer values, it is. And it is why boomers increase the prosperity of Australia, but Gen X and Y are undoing it.  ",30,InfinityAndBeyond
2120,Gen X and Gen Y in their self absorbed narcissism think it is a good thing the discrimination of people over 50 yo getting a job. Even though it is illegal under the equal opportunity act.  ,38,InfinityAndBeyond
2121,I read on here complaints that baby boomers will drain social security. That is nothing more than getting back some of the taxes they have paid over their working lives.,30,InfinityAndBeyond
2122,"So if aboriginal people are a special case simply because they got here first, surely the people who got here on the second wave are a special case but not quite as much, and the third wave and so on.",40,InfinityAndBeyond
2123,"You and I both know that Triggs primary aim in life is to try and tarnish Abbott. She is an ALP plant in a position that requires utmost professionalism and impartiality, and she is bringing discredit to the position. She is a disgrace. ",44,InfinityAndBeyond
2124,"You need to look no further than her report into children in detention that she sat on for 5 years and didn't release until her ALP buddies were out of government, and importantly when it was released the number of children in detention had plummeted from 2000 down to less than 300 and is now about 100. ",58,InfinityAndBeyond
2125,"Apartments are sold by the m2. Developments always have a range of sizes. If there was more demand for the bigger ones, developers would build them. It is just a matter of moving the internal walls as lines on a bit of paper.  ",45,InfinityAndBeyond
2126,"Of course it results in less apartments, but as it is sold by the m2 the total cost works out the same. So it makes no difference to the developer. he just carves the building up into sizes that people want to buy and are prepared to pay for.",49,InfinityAndBeyond
2127,"A stand alone house is pretty cheap and nasty. Slap some concrete on the ground, put up timber walls and bung a tile roof on top. It can have numerous structural defects in the slab and walls and it still stands up. It is not supporting 10 houses on top of it. ",53,InfinityAndBeyond
2128,"For very rough figures. $20M for the land, $20m for the building, for 100 apartments. That gives $400k each, plus interest costs, developers profit, real estate agent and marketing fees etc taking it to say $480k each. ",38,InfinityAndBeyond
2129,"If you want a bigger apartment, say double the size, which is really 2 apartments instead of one. That is just a change to the internal non-structural walls. Easy peasy when it is on paper. But it doesn't change the cost being double. It all comes back to $ per m2.",51,InfinityAndBeyond
2130,"What people on here are criticising about Melbourne, the low density etc, are the very things that make people want to live in Melbourne and is why Melbourne is rated the most liveable city in the world. ",38,InfinityAndBeyond
2131,"If you don't think the cost is justified, then you go get a syndicate together and see if you can build it for cheaper. You will find it is not as cheap like you wish it could be. ",39,InfinityAndBeyond
2132,"170m2 is huge in apartment terms, but that is the topic of the conversation, apartments suitable for families. Effectively 3 single bedroom apartments is what a family needs. 3br plus study nook, large lounge, large dining area. 2 bathrooms, a laundry, and a kids retreat.  ",47,InfinityAndBeyond
2133,"Even then the kids will go stir crazy without a yard they can run around in. You can say take them to the park, but that requires supervision, a back yard doesn't as much. ",35,InfinityAndBeyond
2134,"Very true. We have a population Ponzi scheme where too much of our economy is not only built around population growth, but needs it to continue. It cannot go on forever. The only question is what population level to force it to stop at. ",45,InfinityAndBeyond
2135,"It can be readily controlled. Instead of more welfare for a third child, make it no more welfare. Have all formulas stop at 2 kids. Make it a financial disincentive to have 3 kids.",34,InfinityAndBeyond
2136,"But here is the reality check for you. What you are describing as a ""family friendly layout"" for an apartment is essentially a penthouse sized apartment. Based on the m2 required, it would cost $2m+. ",36,InfinityAndBeyond
2137,"And being an apartment it doesn't have much capital growth. People are better off paying $900K for a house, and in 10 to 15 years time it will be worth the same as the $2m apartment. What would you do?",40,InfinityAndBeyond
2138,"Mechanics are going the way of blacksmiths, cars go until they die, and with electric cars there is no maintenance required other than checking the brakes. Engineering has been offshored to India, Singapore and Malaysia with high unemployment in Australia..",40,InfinityAndBeyond
2139,The auto industry was subsidised because it provided large numbers of jobs for unskilled workers and it improved the balance of trade. Unfortunately the beneficiaries of globalisation has seen to its demise.,32,InfinityAndBeyond
2140,"How long would you sponsor someone for? A few months and then pass them onto the public system, or would you sponsor them for their lifetime and leave them half your house in your will? Because that is what sponsorship really means.",42,InfinityAndBeyond
