id,text,length,author
717,The cause and effect premise might be a little rubbery as you point out - but no different to the Climate Councils conclusions on the Pitt &amp; Sherry numbers. Works both ways you see.,34,TheJediMaster
718,"Did you see that ""analysis"" Steffen published the other day ? He took numbers from a poll in which most Canberrans did not support the crazy light rail project, then excluded all Liberal voters then tried to claim that most Canberrans supported light rail. Hilarious ! ",46,TheJediMaster
719,"Looks like a ding dong battle over the next few months within the Coalition. Problem is if they vote no, the SSM issue will keep coming back time and time again.  ",31,TheJediMaster
720,"The Tigers continue to give we supporters a coronary a week almost. We can beat Sydney in Sydney, Fremantle in Perth, Port in Adelaide, but then drop games we should win. ",31,TheJediMaster
721,"Yes, i suspect that your understanding of terms in that charter including ""impartial"" and ""according to the recognized standards of objective journalism"" might be a little different to most Australians. (8 1 c).",33,TheJediMaster
722,"It doesn't. But throw on top of that the orchestrated campaign against the government, the refusal to provide any balance, the lack of any conservative presenters, the failure to explore issues like the hiatus and present scientific balance, and you've got a mob who fail their charter which prescribes impartiality and balance.  ",52,TheJediMaster
723,"Sounds like Labor are still shaking their heads as to why the Australian voters removed them two years ago. Shorten's spent two days this week making a complete fool of himself in a Royal Commission, and Fitzgibbons reckons it's the Prime Minister who's out of control and is trying to censor the hapless ABC. ",54,TheJediMaster
724,"It's completely within the role of the PM to tell the ABC they have a charter and they should adhere to it. Between whacky zaky, burnt hands, Rudd phone tapping and chaser skits, seems like Aunty is completely out of control.",41,TheJediMaster
725,"Yes, we've seen how Greece is the shining light of what happens when you've got a fat, lazy public service and rely on borrowings to pay pensions. But i'm sure Annastasia knows better.",33,TheJediMaster
726,"The Newman government had their problems, but at least they were getting the economy back in shape and the debt and public spending down. Palaszczuk has turned that around and shock horror unemployment blows out. Closely followed by growth and debt.  ",41,TheJediMaster
727,"Those ABS stats that the top 10% of taxpayers pay 45% of income tax, and that the bottom 50% of families pay zero net tax must be wrong then. Perhaps you should tell the bureau.",35,TheJediMaster
728,"Your point 3 might need some revision. Greece spends a whopping 16% on pensions, up from 12% in 2008. No wonder you want to try using long term averages and very dodgy comparisons.  ",33,TheJediMaster
729,Niall the climate changes with or without man. That it's changed since industrialization some 200 years ago means little. Around 25% of the CO2 ever emitted has been in the last 25 years.  ,33,TheJediMaster
730,And isn't that the whole point - weather patterns change. I happily accept that mankind needs to clean up the rubbish we put into the atmosphere. But we haven't seen measurable warming for almost two decades according to some scientists. Best to tone down the alarmism.,46,TheJediMaster
731,"Greece's debt has been unsustainable for years. And now we have seen a developed nation doing the unthinkable and defaulting on it's debt. Which also means it won't be trusted for years. It can't issue bonds, it can no longer raise funds.  ",42,TheJediMaster
732,"How the Greek people voted for such stupidity in terms of a government is beyond me. The ""No"" vote last week confirmed that the Europeans simply need to jettison them, lest they drag the rest.",35,TheJediMaster
733,"Oh yes. The debt is coming from greed. Lazy greed. Greedy people expecting that the world owes them a favour, and they shouldn't have to lift a finger to help themselves.  ",31,TheJediMaster
734,"Actually NATSEM did the modelling, and you're correct that it didn't include GST, but wrong in claiming 10% of salary would be spent on GST. As for super, it's funded by ourselves, nobody else works for it. ",37,TheJediMaster
735,"Wel Sophia ""Tony's going to destroy renewables"" might get a cheer at the conference but a little honesty might be better. Howard introduced the RET and the Coalition support it.  ",30,TheJediMaster
736,"Seems to be mainly lefties that are angry, the old faux outrage waving their very inconsistent and selecive moral compasses. We can probably expect a few more days of it though.  ",31,TheJediMaster
737,"It's definitely not a good look for Bishop, not sure what she was thinking. But Labor are running a high risk strategy in chasing Bronnie. They've hardly kept a squeaky clean record themselves.  ",33,TheJediMaster
738,"Oddly Labor and Shorten didn't call for scalps when Speaker Anna Burke had the government pay for her kids European vacation. When she was busted some time later, she repaid the money too.  ",33,TheJediMaster
739,"Gillard on the other hand was divisive and a wrecker. Pick your issue - economics, IR, boats, education, socialist agenda, carbon tax. Nothing to do with gender and everything to do with competence. And she hid behind her gender, used it to attack critics. Pathetic stuff.",46,TheJediMaster
740,Sounds exactly like what Gillard said about the carbon tax. Joel's being a bit generous to Abbott though - it's pretty easy to distinguish the difference between an ETS and the crazy carbon tax.,34,TheJediMaster
741,Labor may with to have a quick check what's happening in Europe with the Germans and English reducing subsidies on renewables. The costs have closed down business and have industry threatening to head offshore. The cost impacts have been huge.,40,TheJediMaster
742,"The climate change debate seems to have changed in the last year. Current government policy is a 20% 2020 ERT, a 20% 2020 RET, Direct Action, CEFC, ARENA. It's a pretty good track record.  ",34,TheJediMaster
743,"Well besides a bit of bickering on boats, it's been a pretty dull affair. Maybe the protesters brightened it up a bit - maybe it was staged - but broadly it's just been Labor talking about Labor again.  ",38,TheJediMaster
744,"We all know of course that it's just smoke and mirrors - even though Labor say they'll turn back, they never will. As we learnt from Gillard, if you don't believe it, lie about it.",35,TheJediMaster
745,Hopefully we all might be surprised on the government's towards 2030 plan. They would be smart to put a few strong measures in place like a 25-30% 2030 ERT. The RET at 24% is about right. ,36,TheJediMaster
746,"How dare the government suggest that wind power should pay its own expenses. Wind energy has been taking from the public purse for so long, it knows no way to deliver a profit. It should resign as Speaker for renewables.  ",40,TheJediMaster
747,"So why do the bookies have the Coalition at $1.52 to retain power ? Wait til Bill starts really promoting his twin taxes - the ETS and RET changes, polls will fall.",32,TheJediMaster
748,"Bronniegate has reminded us all of the way Slipper and Thomson were treated like protected species, innocent before proven guilty etc etc. Interesting that different standards seem to apply today.",30,TheJediMaster
749,"I doubt it's the tip of the surface. The big gun was rolled out first - the chopper. Followed by the weddings, and lastly low hanging fruit like a plane ride from Sydney to Nowra. ",35,TheJediMaster
750,"It seems like this whole saga is becoming a stalemate. Bishop gets accused of something, digs in, a few days later agrees to repay. The next day either Fairfax or the Guardian discovers a new scandal, and it starts all over again. Today's is the Nowra flight.  ",47,TheJediMaster
751,"The ship should be dead in the water, but unfortunately it's not. Brave move here by Abbott. He's also going to have to stand up and defend Bishop. Crazy brave perhaps.",31,TheJediMaster
752,"We might have nuclear power and be 8% muslim in other words. Mind you the French are so bad at colonisation, you'd reckon we might be predominantly Japanese or Chinese by now. Wonder how they'd treat the Aborigines.",38,TheJediMaster
753,"The DT also reported the Labor commissioned modelling found our standard of living would fall 6%, carbon pricing would trigger a recession and energy prices would rise 78%. Tens of thousands of jobs would go. ",35,TheJediMaster
754,"Well I'm not sure that every day has been one of good government, there's been a shocker or two. But it's been nice Jules G to pop up from time to time, to remind us all again what truly bad government looked like.",43,TheJediMaster
755,It's also interesting that there's been zero 2PP impact of Bronniegate. Perhaps any negative impact was countered by Labor announcing more climate change own goals in the ETS and the pie-in-the-sky 50% RET.,33,TheJediMaster
756,"Interesting that Abbott would take the moral high ground when it came to Burke. What a shame Burke clearly has a very different concept of that moral high ground. Helicopters bad, kids in Business Class good off to Ayers Rock good. Oh dear.",43,TheJediMaster
757,"The once great LauraTingle hey. Given that the Prime Minister has spent the last week in the Torres Strait and the NPA, how do you figure that he'd be aware of an operation like this ?",36,TheJediMaster
758,"History must be wrong then. It says Gillard was removed by her own party on 27 June 2013. Some hero, like Latham - who btw was rejected rather famously during the 2010 campaign.",33,TheJediMaster
759,"Slashing the RET ? At 24% we have one of the strongest renewable energy targets on the planet. Seems like the truth hurts for some, far better to tell porkies.  ",30,TheJediMaster
760,And the fact remains Labor butchered the budget and has been too embarrassed to support any fixes to it. It's the main reason they won't see power for some time yet.,31,TheJediMaster
761,"Oh I've provided plenty of opinion. Mine stayed away from the gutter though. Recommend you take Gillard's advice and have a good look in a mirror, some really disturbing comments.",30,TheJediMaster
762,"Tim - do you remember how Australia was transfixed to the AWW with the knitting Jules story ? Half of women for Gillard went out in sympathy didn't they - Pen, Tannya, Kate, Jen Nicola and the gang.",38,TheJediMaster
763,"Labor don't have a post 2020 ERT. But they do have a RET target. Treasury modelled the cost of the RET, just like the CCA asked them. Hope that helped.",30,TheJediMaster
764,Nobody seems to be able to refute the $600 billion that the Treasury modelling estimated. It's all very well to disagree with them but you'd want to have a pretty good case.  ,32,TheJediMaster
765,"The polls will always tighten approaching an election. But once we get over these Labor distractions like today with Justice Heydon, the MUA strike and anything to deflect from policy debate, we might be able to start discussing reform.",39,TheJediMaster
766,The Treasury numbers confirmed that the $550 has been delivered - half in direct power costs and half in flow on costs. In my town the power cost reduction was $269 apparently.,32,TheJediMaster
767,"Bob - you're very good at shouting, hope it helps. By the way if the polls are so damning, why do the bookies have Abbott as favourite to retain government ?",31,TheJediMaster
768,"On CC, we've now got a credible and serious 2030 target, one that sits comfortably with many industrialised nations and puts the efforts of the world's biggest emitter in China to shame.  ",32,TheJediMaster
769,"Abbott doesn't have a single conflict of interest, which is in stark contrast to O'Connor. But he and Bill have made their beds, and now they have to lie in them.",31,TheJediMaster
770,"ChAFTA will not allow unrestricted access to the Australian labour market by Chinese workers. It will not allow Australian employment laws or conditions to be undermined, nor allow companies to avoid paying Australian wages by using foreign workers. ",38,TheJediMaster
771,"And yee shall not be judged harshly for it. It's a bit like being invited to deliver the Sir Garfield Barwick address, not even considering it was supported by the legal branch of the Liberals wouldn't you say ?",39,TheJediMaster
772,"67 pages they have no answer for. So Bill's picked up his bat and ball and wants the GG to intervene. Now that's laughable, if it wasn't so pathetic. And politically really stupid.",33,TheJediMaster
773,"If i was Labor and the unions, i'd be thinking about cleaning up my act. Shorten has spent the day attacking Dutton for attacking the umpire, yet he's clearly not smart enough to realise the attacks on Dyson Heydon, a distinguished Australian, are no different.  ",45,TheJediMaster
774,Must be a few lefties with egg on their face after spending half a day trying to pin this on the government. Daniel Andrews Victoria Police might be a better place to start the blame game.  ,36,TheJediMaster
775,"If you'd like a realistic Abbott character assessment, i recommend you read Simon Benson's article today. He's had the additional benefit of getting to know Abbott personally, putting him well ahead of the likes of DM.  ",36,TheJediMaster
776,"Funny watching lefties like Marr try to psychoanalyse someone like Tony Abbott. Describing a bloke who has made it to the top office in the land as a ""unique failure"" doesn't suggest a level of analysis in tune with too much reality.  ",42,TheJediMaster
777,"No, we know that because Josh Frydenberg has been the champion of red tape removal for two years. But it sounds like you're accepting that bad legislation gets passed, hence the reason for its repeal.  ",35,TheJediMaster
778,"Abbott did put forward some bad bills, but also some sensible budget repair ones that were rejected regularly. Just because a bill is defeated it doesn't mean it wasn't sensible and responsible.",32,TheJediMaster
779,"Also, the notion that volume of legislation is some measure of a good government is a bit silly. For example, those 10 carbon tax bills that Gillard had passed were nothing but an economic noose around the nation's neck.",39,TheJediMaster
780,"Didn't know they could move much more left, but i suppose they could amalgamate with the Greens and well known commo Rhiannon could run the troupe .... into oblivion, and beyond !",32,TheJediMaster
781,"Turns out that the Bureau of Meteorology has been monitoring the south Pacific for 23 years. And of the 12 locations they've monitored, how many have measured sea level rises ? ",31,TheJediMaster
782,"Oh dear Kouk - if you choose to mention ""the pre election fiscal outlook prepared prior to the 2013 election and based on the policy settings of the previous Labor government"" as a basis for analysis, you should mention that Swan got every budget forecast wrong to the tune of over $106 billion in just four years.  ",57,TheJediMaster
783,"Sure we need to manage our resources, but once developments like Carmichael have gone through state approval, federal approval, with all the research, analysis and environmental conditions that go with projects like it, seems really counter-productive to allow a bunch of bongovan-driving hippies from challenging it. Crazy stuff.",48,TheJediMaster
784,"Australia did that in the 1960's, 1970's, 1980's, 1990's and 2000's. Look where it got us - being one of the top few producers of commodities in the world. And look how the jobs flowed as a result - unemployment of 4%.",42,TheJediMaster
785,"Some of these rent-an-ambulance-chaser environmental outfits should be treated with the contempt they treat their fellow countrymen with. Unless they have some strong association with the issue at hand (e.g. live in the Galilee Basin), they shouldn't have any legal rights to halt development, once all the approvals have been gained.",51,TheJediMaster
786,"But let's hope that the Coalition now run the show for the next ten years. Labor will need to find a messiah, and there's no obvious one in parliament right now.",31,TheJediMaster
787,"Debt has to be paid. Right now the interest on our debt is $1 billion per month. That's one hospital, five schools or 6 F-35 Raptors per month on the interest alone.  ",32,TheJediMaster
788,"So what Daisy. Do you really want to debate whether Abbott served as PM for two years, or a couple of days more or less ? Pathetic if you do.",30,TheJediMaster
789,"He rid us of the worst elements of RGR - taxes, porous borders, finalised three FTA's, provided strong leadership of the UN Security Council. He forged a good relationship with India, is resettling 12,000 war weary refugees and provided a pathway for the introduction of SSM. ",46,TheJediMaster
790,"Err the debt is issued as Treasury bonds. They're held by institutions and householders. Bonds are issued when the government has run out of money, which happens when you lose control of spending.",33,TheJediMaster
791,"Abbott won't go down as our best Prime Minister, but nor will he be remembered as our worst. His heart was in the right place, but the own goal count was almost as bad as the Gillard government's. ",38,TheJediMaster
792,"True, that was the ETS plan. Funny thing in it all is if the Greens had supported the Rudd CPRS, we would have had an ETS for five years now. ",30,TheJediMaster
793,The AWW gong came because of the power Abbott vested in Credlin. It was also his undoing because politically Credlin rubbed power hungry people the wrong way. She also seemed to reduce consensus by taking too much ownership of decisions. ,40,TheJediMaster
794,* delivered the four highest ever Australian deficits* delivered the highest nominal debt on Australian fiscal history* missed every budget forecast by over $106 billion over 5 years (of half a billion bucks per week)* left the country penniless after the mining boom. ,43,TheJediMaster
795,"Of course spending is the problem. Swan gave us the greatest spending explosion in Australian fiscal history and we haven't even started paying off the debt. Malcolm and Scott's challenge is to start reigning in the deficits without upsetting the highly sensitive Senate independents. Joe's last budget didn't help matters much either. As for Labor and the Greens, well fiscal ignorance is bliss. ",63,TheJediMaster
796,So you reckon a project that will help boost the living standards of millions of Indians won't get funding. I'd love to have this discussion again the day the first coal is dug out. ,34,TheJediMaster
797,"A medium term analysis 10 months old is out of date ? Don't think so. It's more current than IPCC AR5, and some people seem to think that's still relevant.  ",30,TheJediMaster
798,All about image ? It's all about deflecting from the LOTO's behaviour as a union leader. Common sense says you're gone Bill. But as a Liberal supporter i'm desperate that you stay until the next election. ,36,TheJediMaster
799,"Good post. Astonishing how the models keep predicting doom and gloom (just around the corner of course), yet the actual observations - ice, temperature and so on, don't support the models. ",31,TheJediMaster
800,"Ronald - well it's a good thing that we have coal providing our power needs at the moment. In fact in the 15 or so years it would take to get nuclear off the ground, we'd start seeing the decommissioning of some coal power stations - great timing.  ",48,TheJediMaster
801,"Finkel's nuclear views are a breath of fresh air too. He seems to get that renewables, with their 6% current market share, will not be able to replace fossil fuels for decades to come.",34,TheJediMaster
802,"And Bill better not say i never do nufing for him. Before he embarrasses himself in Kiribati, he might want to check out their sea levels for the past 23 years - they've gone down ! ",36,TheJediMaster
803,But surely you agree it's a bit hard to paint such a poor growth outcome over a quarter of a century as any sort of achievement. Let's face it - carbon taxes are economy wreckers.,35,TheJediMaster
804,Good to see Turnbull taking a pragmatic approach to climate change issues. The fear when he took office was a shift to the left - good thing the Nats locked him in.,32,TheJediMaster
805,"He's not there for news, he's there to gather info. A far cry from the spin of the likes of Triggs. How on earth does she claim to represent human rights ?",32,TheJediMaster
806,"If we want some objective reporting and feedback and a good outcome for Abyan, then good choice to let Chris Kenny provide it. He bring integrity and a non-partisan viewpoint (pardon the pun).",33,TheJediMaster
807,"Wonder if Penny wants to recount the tales floating around after Gillard was booted out. There was a rather large bash at the Lodge we're told, with rather a large expense to the taxpayer.  ",34,TheJediMaster
808,Daisy - if your claim that she didn't have access to medical treatment or legal help is true then I agree that would be appalling. But something doesn't sound right about it. Why do you think that ?,38,TheJediMaster
809,"Do these clowns even have any way of trying to prove their theory correct, or do they just throw numbers out there like the bingo caller at the local country club ?",32,TheJediMaster
810,"Someone should mention to Lenore that we have a 28% ERT, a 24% RET and direct action. Good things come in threes. It's more than adequate - don't want Antarctica putting on too much ice, sea levels may fall.",39,TheJediMaster
811,"As a kid i stood on the steps of the Old Parliament House on 11 November 1975 whilst Gough was delivering his tirade against the Governor General. Almost 40 years later, there's still plenty of contention and commentary about the dismissal. ",41,TheJediMaster
812,"Removing Prime Ministers these days seems a far less complex exercise. A few bad Newspolls and splut, off you go. If governments were removed for fiscal mismanagement like Whitlam was, Rudd wouldn't have lasted more than two years, and Australia wouldn't be $400 billion in the hock. ",47,TheJediMaster
813,"Deficits are investments - that's got to be one of the funnier lines i've read in these pages. Is the interest bill also an ""investment"" ? How do we decide whether it's been a good investment, or don't we bother ?  ",41,TheJediMaster
814,No one doubts Whitlam's brilliance and foresight. But turning this into practical outcomes proved more difficult. Within a couple of short years spending had exploded to an unsustainable level. (which has a familiar ring to it),36,TheJediMaster
815,"Whitlam was a larger than life character, and led Labor out of a 23 year wilderness. But he wasn't quite across many important issues, especially economics and budgets, and ended up as yet another failed Labor leader.",37,TheJediMaster
816,"1. Sea level rises are in the mm's (and some islands like Kiribati have observed sea level falls over 25 years), so not sure how they are vacating ""drowning"" land. ",30,TheJediMaster
817,"Another angry muppet. The article is about Bill - enjoy it, after next year we won't be hearing too much about him. In fact we'll be hearing about coal for many more years than we'll hear about Bill. Hopefully about nuclear energy too.",43,TheJediMaster
818,"Really strong week by Turnbull. Managed to placate the coal, renewable and nuclear industries, started getting a vertically-integrated nuke industry off the ground, committed to Paris. Even sounded like Tone there for a bit - ""coal is good"". ",38,TheJediMaster
819,"Well good luck to him if he does. Religions of all persuasions seem pretty misguided these days. If Pocock is a religious nutter, well i guess that explains a bit.",30,TheJediMaster
820,Agree that Abbott's biggie failure was the inability to fix the deficit. He had to deal with an opposition in fiscal denial and a public unwilling to sacrifice anything themselves. But it was Abbott and Hockey's failure at the end of the day.  ,43,TheJediMaster
821,"Budget 2014 contained broken promises, so he could then wear the liar tag. Like all Prime Ministers before him of course. He did some good, little damage (sir Phillip probably the worst). FTA's, carbon tax, boats, many positives. Tried to fix the deficit but couldn't negotiate a hostile Senate, or a hostile public.  ",53,TheJediMaster
822,"Let's face it - Abbott will never be forgiven for his role in the fall of Saint Julia. Kev was never a real Labor bloke, collateral damage. But Jules, well. So can understand some anger at Abbott.  ",37,TheJediMaster
823,"Budget 2014 contained broken promises, so he could then wear the liar tag. Like all Prime Ministers before him of course. He did some good, little damage (sir Phillip probably the worst). FTA's, carbon tax, boats, many positives. ",38,TheJediMaster
824,The incentive is because the government taxes emissions under the carbon tax. Those taxes are then passed on to the consumer m who also pays more. Lose lose for Aussies.,30,TheJediMaster
825,"So what if they run post 2020 ? Means more CO2 being taken out of the atmosphere, which presumably is the main game. Intensity and efficiency are also not the main game. CO2 reduction is.  ",35,TheJediMaster
826,"Will industry process change ? Of course - that is exactly what DA does - pays for polluters to change their ways. Whether it's being funded by the government or by consumers through the carbon tax, there will always be a cost to the taxpayer (aka consumer).  ",47,TheJediMaster
827,In terms of waste our problems are rather bigger than couple of billion over a few years. Besides which the carbon tax took from us anyway - consumers directly as opposed to taxpayers.,33,TheJediMaster
828,"Not at all, your post tried to link the two. My proposition was rather simple - the Climate Institute seems to be fairly blinkered in a desire for a carbon tax (or ETS) and nothing else. In Europe the ETS has been an economic brake, although it has helped the climate.  ",51,TheJediMaster
829,"Perhaps if the CI are so dismissive of DA, they should propose no direct action at all, and leave us with the RET and ERT alone. Is that their preference ?",31,TheJediMaster
830,"Direct action is both cheaper that the carbon tax ($14 v $24) and by virtue of providing industry assistance, has a jobs growing aspect to it. So why would the CI be so dismissive of it ?",37,TheJediMaster
831,"The problem here is that the ALP has never learnt any lessons from the disastrous RGR era. They reject their fiscal record, reject the lack of policy and direction, and haven't embraced any generational change. ",35,TheJediMaster
832,Yes of course it is. Wonder who reckons that reducing an expense item (fuel subsidy) can be claimed as a revenue raiser - was that the Library or the Greens themselves ? What a classic. ,35,TheJediMaster
833,"Compensation isn't that hard to work out. You figure out the impact of a broadening of the GST and the rate rise on lower income earners, and provide compensation in packaged up with welfare payments. At the same time you reduce tax rates for middle and higher income earners who will bear the brunt of the consumption tax.  ",58,TheJediMaster
834,Those nice people at the Parliamentary Library no doubt have a great book collection. But why the Greens are getting their economic advice from the Library is a little odd.  ,30,TheJediMaster
835,"On the substance of the analysis, it's meaningless in the sense that ignores any lower income compensation package that would accompany a broadening of the GST. But of course the Greens won't mention that.",34,TheJediMaster
836,Well Daisy if you won't believe Treasury documents - the national report card on fiscal matters - then it's a bit hard to have a chat with you about the budget. Night.,32,TheJediMaster
837,One small problem with your argument - the budget numbers show the deficit peaked under Swan in 2013-14 and is reducing. See table 1 - revenue and expenditure over 45 years.,31,TheJediMaster
838,"Have a look at the details. It was based on Labor's PEEFO in August 2013 and Abbott's first MYEFO in November 2013. It's pretty silly to use that example Daisy, it was badly flawed.",34,TheJediMaster
839,Some of those unions must be very confused with Labor and their CFMEU focus. The Shoppies for example who lean more to the centre than the left must be flabbergasted by the influence that the the hard core have. Can't say Shorten has managed it well at all.,48,TheJediMaster
840,"Don't know which state you're in Jed, but in NSW those miners and developers have had a great relationship with Eddie O, Ian M and a bunch of other Labor types. Just ask ICAC.",34,TheJediMaster
841,"Daisy - well i'm glad that you buy The Oz. Great read by the way. Particularly loved today's piece by David Crowe today on this very topic, what did you think ?",32,TheJediMaster
842,"Hmmm .... 90%+ posters are Labor or greenies and you think thumbs ups are a kpi to a Coalition supporter. That's rather funny, and a little naive if i may say.",31,TheJediMaster
843,"The lesson Shorten needs to learn here is simple - don't oppose a building industry watch dog. If Labor hadn't shut down the ABCC, for reasons so obvious to most of us, there wouldn't have been a need for TURC.",40,TheJediMaster
844,"Oh well. Besides the fact that TURC will save taxpayers billions by cleaning up the building industry. And let's face it, the $300 billion in debt left by RGR was the high water mark in waste.",36,TheJediMaster
845,"Maybe they will. Yes it does seem odd dumping this late on a Friday night, but let's face it, everything TURC does gets criticised relentlessly by Shorten and the unions. You'd almost think they have something to hide ....",39,TheJediMaster
846,"Yep, a few bad employers too. But TURC has predominantly exposed the union shams, potentially billions of dollars worth of them. The $80m price tag is a small price to pay to clean up this blight on our economic and industrial relations landscape. ",43,TheJediMaster
847,"The back room deals which helped the union but was detrimental to the workers, the too many ""i do not recalls"", the tag of a witness who lacked credibility, the futile attempts to discredit and shut down the Commission. ",39,TheJediMaster
848,"The International Energy Agency has certainly woken up to them. Australia on track to reclaim #1 coal exporter status, coal exports to rise 40%, 1,000 new coal fired plants being built in India and China. ",35,TheJediMaster
849,"One was something about more spending, one was something about bashing corporates and i can't even remember the other one. Oh that's it, a $600 billion 50% RET. What a zinger.  ",31,TheJediMaster
850,"However granting control of a potentially strategic asset to the Chinese seems odd. The federal government is working on the development of northern Australia, the port will likely grow significantly. Presumably the new owners will be planning expansion.  ",38,TheJediMaster
851,"It should be under majority national control, especially as it's a critical and strategic piece of infrastructure. It's also a supply chain monopolist through which much Northern Territory agriculture flows.",30,TheJediMaster
852,Yes remember all the criticism. People laughed when Abbott said he'd stop the boats. They laughed when he said he'd turn them back. They laughed when he said he'd sell the boats. ,32,TheJediMaster
853,"Yes, the carbon tax worked to reduce emissions. It also worked to reduce our standard of living, unemployment went up a full 1%, exporters lost contracts. There's a very good reason why no other country on earth put in something so punitive.  ",42,TheJediMaster
854,"Direct Action was only introduced several months ago, and needs time to work. It really won't be able to be judged for a little while yet, so it's curious on what basis it's being dismissed already.",36,TheJediMaster
855,"Abbott did a reasonable job, the couple of broken promises in the 2014 budget probably started the slide. Some good wins. But since the change over the government has quickly become more cohesive, communicative and objective. The change has been successful so far.",43,TheJediMaster
856,"The rules were put in place almost 20 years ago in Kyoto. Since then we've changed our emissions profile, implemented counter measures and will achieve what we said we would.  ",30,TheJediMaster
857,"Malcolm's going so well that the alternate Prime Minister is so flustered he isn't even able to keep his car on the road without hitting others. A three year car crash in motion, oh dear Bill.",36,TheJediMaster
858,Turnbull and Key know well that the Australia NZ relationship is based on far more solid stuff than arguing abut a few crims. Presumably we can agree that the less crims here in Australia the better.,36,TheJediMaster
859,"Somebody must have forgotten to mention to this bloke that when economists want to crack a joke, the punchline always includes the word Greece. Go away mate, you're a sad joke.",31,TheJediMaster
860,"Helen - okay will cop that one on the chin. The point intended was about the outcry any time a government mentions the word ""welfare"". Everyone needs to contribute to budget reform.",32,TheJediMaster
861,"Yeah, Howard only had to deal with the Asian Financial Crisis and the tech wreck, nothing major. The GFC was a blip in the middle of the mining boom, hardly dinted the finances. How badly did Rudd and Gillard waste the mining boom ?",44,TheJediMaster
862,"Seems remarkable that having had six years in government to address corporate taxation issues, the Labor party seem to have only decided it's a problem in the last year or so. ",31,TheJediMaster
863,We all know that budget reform is needed on both spending and revenue. Everyone will need to contribute. Cutting outdated temporary levies which have a low impact seems like a good place to start.,34,TheJediMaster
864,"One theory is that CO2 doesn't cause anywhere near the heating that's been predicted, and there's a much closer relationship between solar activity and the warming seen in the latter part of the 20th century.",35,TheJediMaster
865,"The other thing COP21 could do is a bit of a refresher course on science and the models. Why have the models got a few key things wrong - temperature, Antarctic ice, climate sensitivity, and what's the plan to fix them ?",42,TheJediMaster
866,"In that NASA evidence link, they claim the Antarctic ice sheet was shrinking in 2005. Should anyone mention to them the current record ice levels, right here in 2015 ?",30,TheJediMaster
867,It's hard to work out what the protesters are seeking. They didn't seem to be demanding anything in particular. So what message do they want to send to Paris ?,30,TheJediMaster
868,"Presumably then Malcolm is seeing a 28% ERT as a strong signal. Labor's 45% is way over and above what any country is offering, but i guess Shorten enjoys being Robinson Crusoe. Warwick McKibbon estimates to get the 45% we'd need a carbon tax of $200 per tonne. Ouch.",49,TheJediMaster
869,"We can argue CT versus DA, but at the end of the day you can't provide a shred of evidence to prove that DA can't work. We'll have to wait until we start seeing emissions reductions to judge it.  ",39,TheJediMaster
870,Seems a bit odd to start having a go at the accounting rules. Commitments were made on our 2020 targets and Australia is going to honour them. Can't ask for more than that. ,33,TheJediMaster
871,"As for our 28% target - it's broadly in line many other nations - Japan, Canada, the Europeans. Haven't heard anyone proposing a target as crazy as 45%. Oh, wait on, the ALP has.",34,TheJediMaster
872,"Well maybe, bit nervous about using the term ""Paris"" and ""holiday"" in the same sentence right now. But seriously, have we ever seen a world wide forum with so little in terms of purpose ? ",35,TheJediMaster
873,"It would be much better if we had some scientists standing up and presenting some current facts - refute the hiatus for example, explain the growth in Antarctic ice, the expansion of Pacific islands, the failure of climate sensitivity predictions, the impact of solar radiation. Get a bit of debate going.",51,TheJediMaster
874,The thing that strikes me about Paris next week is that there's no key objective. There's no headline goal (e.g. 30% ERT by 2030) that is being worked towards. Have a look at their website: ,35,TheJediMaster
875,"Sure it raises a bit of revenue in the short term. But it decreases growth in the economy, which reduces government revenues. (we didn't run surpluses during the carbon tax years you might have noted). ",35,TheJediMaster
876,"But that's yesterday's debate. Today with Bill putting a 45% ERT and 50% RET on the table, he's got to put some numbers against it. And if Bill won't do the maths, then the media and government should.  ",38,TheJediMaster
877,"$600 billion over 15 years is the only starting point we have for the RET prediction alone. If people don't like that number, they should tell us why it's wrong.",30,TheJediMaster
878,"If Shorten plans to borrow another fistful of dollars, on top of the $400 billion of debt they've already put us in, surely the ball is in his court to tell us how much it will cost and how he'll fund it. ",42,TheJediMaster
879,"Lenore - you don't seem too fussed that the ALP are throwing out big numbers like a 45% ERT by 2030, without even providing any ball park costs. Surely that's the starting point in any comparison between the alternative policy proposals.  ",41,TheJediMaster
880,Glad you raised Hartcher - oh how the mighty have fallen. Coincidental this week that Turnbull landed on a Parisian runway - and met Ambassador Brady - without any fanfare.  ,30,TheJediMaster
881,"Exhibit A is Mr 15% - lazy, no ideas, thought he could walk to the Lodge of the back of Abbott. And look where it's got him - a national joke.",31,TheJediMaster
882,"It's fascinating the way that the left leaning press - the Guardian, Fairfax and the ABC - are trying to position the Coalition post-Abbott as a conservative version of the Gillard government post-Rudd.  ",33,TheJediMaster
883,"The constant attention that remains on Abbott, the twisting of any small story into some sort of factional divide (e.g. this story) and the suggestions that Abbott still eyes a return to the Lodge.  ",34,TheJediMaster
884,"Yes the CT was effective in cutting emissions, but it was also effective in cutting employment, growth and export markets. Economics should rank well above before environment, as most Aussies agree.",31,TheJediMaster
885,There's something ironic about the Chinese complaining about policy stability in Australia. The only thing that's changed in the past few years is some tinkering at the edges with the RET. ,31,TheJediMaster
